,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
136,136,0.9094372260106204,0.0812239989744824,36,0.6061966419219971,3,782,664,False,False,EGP,0,jetson,MobileNet,0.71878,0.8326592089246239,0.7153658536585366,0.6404779923502008
137,137,0.8174431544260105,0.5511854709393519,37,0.5188894271850586,3,549,549,False,False,EGP,0,jetson,MobileNet,0.71878,0.8534561296574849,0.7153658536585366,0.948961349616263
138,138,0.9931969962120519,0.5072569482113493,38,0.22978615760803223,3,604,604,False,False,EGP,0,jetson,MobileNet,0.71878,0.8792991243516071,0.7153658536585366,0.8610844287232423
139,139,0.7990635561133053,0.3920491426017947,39,0.37474656105041504,3,441,438,False,False,EGP,0,jetson,MobileNet,0.71878,0.902333320779428,0.7153658536585366,0.9581511487726156
140,140,0.9540746966536057,0.731910886407293,40,0.24867534637451172,3,607,607,False,False,EGP,0,jetson,MobileNet,0.71878,0.9463097241275475,0.7153658536585366,0.8806455785024654
141,141,0.9379536971256915,0.5819068677335076,41,0.3173189163208008,3,370,371,False,False,EGP,0,jetson,MobileNet,0.71878,0.8504277289623361,0.7153658536585366,0.8887060782664225
142,142,0.8928337060553384,0.5393258504172453,42,0.24939703941345215,3,354,354,False,False,EGP,0,jetson,MobileNet,0.71878,0.8674619006305003,0.7153658536585366,0.9112660738015991
143,143,0.8200292056914745,0.6279247763465294,43,0.34998416900634766,3,417,417,False,False,EGP,0,jetson,MobileNet,0.71878,0.8531873291833021,0.7153658536585366,0.9476683239835311
144,144,0.9334335296814187,0.3336194303300495,44,0.3559093475341797,3,560,560,False,False,EGP,0,jetson,MobileNet,0.71878,0.8458859538178276,0.7153658536585366,0.8798212033864938
145,145,0.9662909689983177,0.28783836312797395,45,0.32200026512145996,3,510,510,False,False,EGP,0,jetson,MobileNet,0.71878,0.8525840030394419,0.7153658536585366,0.8574564913333664
146,146,0.9634958944488067,0.4805640014345792,46,0.30696606636047363,3,978,639,False,False,EGP,0,jetson,MobileNet,0.71878,0.8505534194276452,0.7153658536585366,0.875934979604865
147,147,0.8865383883420133,0.47533349795705876,47,0.29062700271606445,3,641,641,False,False,EGP,0,jetson,MobileNet,0.71878,0.8331417411978106,0.7153658536585366,0.9144137326582616
148,148,0.973447826180816,0.4944827396694689,48,0.31574535369873047,3,954,616,False,False,EGP,0,jetson,MobileNet,0.71878,0.8385618952419036,0.7153658536585366,0.8709590137388603
149,149,0.9848919983811042,0.5200893259308614,49,0.20954155921936035,3,414,414,False,False,EGP,0,jetson,MobileNet,0.71878,0.8958834440006196,0.7153658536585366,0.8652369276387162
150,150,0.9913053953090769,0.5996017718216233,50,0.1617112159729004,3,489,489,False,False,EGP,0,jetson,MobileNet,0.71878,0.8538087278531123,0.7153658536585366,0.8620302291747298
151,151,0.8915714776687744,0.511304388625038,51,0.2838726043701172,3,416,416,False,False,EGP,0,jetson,MobileNet,0.71878,0.8854891557707265,0.7153658536585366,0.9118971879948811
