,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,QoS,algorithm,mc_run
53,53,1.0,0.0,53,0.25928759574890137,3,33,33,True,True,rpi4-1,MobileNet,0.74,0.8051781010627747,Optimal,0
54,54,1.0,0.0,54,0.24647116661071777,3,138,138,True,True,rpi4-1,MobileNet,0.74,0.8083822083473206,Optimal,0
55,55,1.0,0.0,55,0.27073240280151367,3,57,54,True,True,rpi4-1,MobileNet,0.74,0.8023168992996216,Optimal,0
56,56,1.0,0.0,56,0.20651459693908691,3,253,253,True,True,rpi4-1,MobileNet,0.74,0.8183713507652283,Optimal,0
57,57,1.0,0.0,57,0.1934528350830078,3,193,193,True,True,rpi4-1,MobileNet,0.74,0.821636791229248,Optimal,0
58,58,1.0,0.0,58,0.22697758674621582,3,104,104,True,True,rpi4-1,MobileNet,0.74,0.813255603313446,Optimal,0
59,59,1.0,0.0,59,0.23824572563171387,3,314,314,True,True,rpi4-1,MobileNet,0.74,0.8104385685920715,Optimal,0
60,60,1.0,0.0,60,0.2450547218322754,3,921,99,True,True,rpi4-1,MobileNet,0.74,0.8087363195419311,Optimal,0
61,61,1.0,0.0,61,0.2637310028076172,3,129,129,True,True,rpi4-1,MobileNet,0.74,0.8040672492980957,Optimal,0
62,62,1.0,0.0,62,0.25444650650024414,3,107,107,True,True,rpi4-1,MobileNet,0.74,0.806388373374939,Optimal,0
63,63,1.0,0.0,63,0.2664215564727783,3,269,269,True,True,rpi4-1,MobileNet,0.74,0.8033946108818054,Optimal,0
64,64,1.0,0.0,64,0.22497916221618652,3,197,233,True,True,rpi4-1,MobileNet,0.74,0.8137552094459534,Optimal,0
65,65,1.0,0.0,65,0.22650599479675293,3,271,271,True,True,rpi4-1,MobileNet,0.74,0.8133735013008118,Optimal,0
66,66,1.0,0.0,66,0.23822975158691406,3,144,144,True,True,rpi4-1,MobileNet,0.74,0.8104425621032715,Optimal,0
67,67,1.0,0.0,67,0.3577902317047119,3,304,304,True,True,rpi4-1,MobileNet,0.74,0.780552442073822,Optimal,0
68,68,1.0,0.0,68,0.23757314682006836,3,324,324,True,True,rpi4-1,MobileNet,0.74,0.8106067132949829,Optimal,0
69,69,1.0,0.0,69,0.2113816738128662,3,215,173,True,True,rpi4-1,MobileNet,0.74,0.8171545815467834,Optimal,0
70,70,1.0,0.0,70,0.2085573673248291,3,144,144,True,True,rpi4-1,MobileNet,0.74,0.8178606581687927,Optimal,0
71,71,1.0,0.0,71,0.2020711898803711,3,38,38,True,True,rpi4-1,MobileNet,0.74,0.8194822025299072,Optimal,0
72,72,1.0,0.0,72,0.2051835060119629,3,275,275,True,True,rpi4-1,MobileNet,0.74,0.8187041234970093,Optimal,0
73,73,1.0,0.0,73,0.22156143188476562,3,324,324,True,True,rpi4-1,MobileNet,0.74,0.8146096420288086,Optimal,0
74,74,1.0,0.0,74,0.22541284561157227,3,222,222,True,True,rpi4-1,MobileNet,0.74,0.8136467885971069,Optimal,0
75,75,1.0,0.0,75,0.23880481719970703,3,17,17,True,True,rpi4-1,MobileNet,0.74,0.8102987957000732,Optimal,0
76,76,1.0,0.0,76,0.19517874717712402,3,11,11,True,True,rpi4-1,MobileNet,0.74,0.821205313205719,Optimal,0
77,77,1.0,0.0,77,0.22153759002685547,3,5,5,True,True,rpi4-1,MobileNet,0.74,0.8146156024932861,Optimal,0
78,78,1.0,0.0,78,0.19600176811218262,3,138,138,True,True,rpi4-1,MobileNet,0.74,0.8209995579719543,Optimal,0
79,79,1.0,0.0,79,0.21051239967346191,3,123,123,True,True,rpi4-1,MobileNet,0.74,0.8173719000816345,Optimal,0
80,80,1.0,0.0,80,0.19959139823913574,3,30,30,True,True,rpi4-1,MobileNet,0.74,0.8201021504402161,Optimal,0
81,81,1.0,0.0,81,0.1990220546722412,3,328,328,True,True,rpi4-1,MobileNet,0.74,0.8202444863319397,Optimal,0
82,82,1.0,0.0,82,0.18681550025939941,3,286,286,True,True,rpi4-1,MobileNet,0.74,0.8232961249351501,Optimal,0
83,83,1.0,0.0,83,0.17759299278259277,3,217,217,True,True,rpi4-1,MobileNet,0.74,0.8256017518043518,Optimal,0
84,84,1.0,0.0,84,0.19936060905456543,3,18,18,True,True,rpi4-1,MobileNet,0.74,0.8201598477363586,Optimal,0
85,85,1.0,0.0,85,0.23552680015563965,3,258,258,True,True,rpi4-1,MobileNet,0.74,0.8111182999610901,Optimal,0
86,86,1.0,0.0,86,0.29958534240722656,3,231,232,True,True,rpi4-1,MobileNet,0.74,0.7951036643981934,Optimal,0
87,87,1.0,0.0,87,0.2587742805480957,3,61,61,True,True,rpi4-1,MobileNet,0.74,0.8053064298629761,Optimal,0
88,88,1.0,0.0,88,0.18719077110290527,3,58,58,True,True,rpi4-1,MobileNet,0.74,0.8232023072242737,Optimal,0
89,89,1.0,0.0,89,0.19841265678405762,3,72,72,True,True,rpi4-1,MobileNet,0.74,0.8203968358039856,Optimal,0
90,90,1.0,0.0,90,0.2054758071899414,3,113,113,True,True,rpi4-1,MobileNet,0.74,0.8186310482025146,Optimal,0
91,91,1.0,0.0,91,0.23367524147033691,3,147,147,True,True,rpi4-1,MobileNet,0.74,0.8115811896324158,Optimal,0
92,92,1.0,0.0,92,0.2147362232208252,3,31,112,True,True,rpi4-1,MobileNet,0.74,0.8163159441947937,Optimal,0
93,93,1.0,0.0,93,0.22791004180908203,3,7,7,True,True,rpi4-1,MobileNet,0.74,0.8130224895477295,Optimal,0
94,94,1.0,0.0,94,0.2196035385131836,3,96,96,True,True,rpi4-1,MobileNet,0.74,0.8150991153717041,Optimal,0
95,95,1.0,0.0,95,0.22334647178649902,3,151,151,True,True,rpi4-1,MobileNet,0.74,0.8141633820533752,Optimal,0
96,96,1.0,0.0,96,0.21972894668579102,3,21,21,True,True,rpi4-1,MobileNet,0.74,0.8150677633285522,Optimal,0
97,97,1.0,0.0,97,0.20396971702575684,3,289,289,True,True,rpi4-1,MobileNet,0.74,0.8190075707435608,Optimal,0
98,98,1.0,0.0,98,0.20364832878112793,3,135,135,True,True,rpi4-1,MobileNet,0.74,0.819087917804718,Optimal,0
99,99,1.0,0.0,99,0.19379639625549316,3,144,144,True,True,rpi4-1,MobileNet,0.74,0.8215509009361267,Optimal,0
100,100,0.5,0.0,100,1.442946195602417,0,825,596,False,True,jetson,AlexNet,0.46,0.6192634510993957,Optimal,0
101,101,0.5,0.0,101,0.3298003673553467,0,627,627,False,True,jetson,AlexNet,0.46,0.8975499081611633,Optimal,0
102,102,0.5,0.0,102,0.32093167304992676,0,489,489,False,True,jetson,AlexNet,0.46,0.8997670817375183,Optimal,0
103,103,0.5,0.0,103,0.20184087753295898,0,377,380,False,True,jetson,AlexNet,0.46,0.9295397806167602,Optimal,0
104,104,0.5,0.0,104,0.18691492080688477,0,561,561,False,True,jetson,AlexNet,0.46,0.9332712697982788,Optimal,0
105,105,0.5,0.0,105,0.17663311958312988,0,655,459,False,True,jetson,AlexNet,0.46,0.9358417201042175,Optimal,0
106,106,0.5,0.0,106,0.1386244297027588,0,566,566,False,True,jetson,AlexNet,0.46,0.9453438925743103,Optimal,0
107,107,0.5,0.0,107,0.1566634178161621,0,492,564,False,True,jetson,AlexNet,0.46,0.9408341455459595,Optimal,0
108,108,0.5,0.0,108,0.15736842155456543,0,742,482,False,True,jetson,AlexNet,0.46,0.9406578946113586,Optimal,0
109,109,0.5,0.0,109,0.2033092975616455,0,542,542,False,True,jetson,AlexNet,0.46,0.9291726756095886,Optimal,0
110,110,0.5,0.0,110,0.14653587341308594,0,625,625,False,True,jetson,AlexNet,0.46,0.9433660316467285,Optimal,0
111,111,0.5,0.0,111,0.18820834159851074,0,369,367,False,True,jetson,AlexNet,0.46,0.9329479146003723,Optimal,0
112,112,0.5,0.0,112,0.22545337677001953,0,396,396,False,True,jetson,AlexNet,0.46,0.9236366558074951,Optimal,0
113,113,0.5,0.0,113,0.3192763328552246,0,620,480,False,True,jetson,AlexNet,0.46,0.9001809167861938,Optimal,0
114,114,0.5,0.0,114,0.23363184928894043,0,546,579,False,True,jetson,AlexNet,0.46,0.9215920376777649,Optimal,0
115,115,0.5,0.0,115,0.1457831859588623,0,562,562,False,True,jetson,AlexNet,0.46,0.9435542035102844,Optimal,0
116,116,0.5,0.0,116,0.17035436630249023,0,796,452,False,True,jetson,AlexNet,0.46,0.9374114084243774,Optimal,0
117,117,0.5,0.0,117,0.19868946075439453,0,651,534,False,True,jetson,AlexNet,0.46,0.9303276348114013,Optimal,0
118,118,0.5,0.0,118,0.19324469566345215,0,765,559,False,True,jetson,AlexNet,0.46,0.931688826084137,Optimal,0
119,119,0.5,0.0,119,0.21755290031433105,0,423,423,False,True,jetson,AlexNet,0.46,0.9256117749214172,Optimal,0
120,120,0.5,0.0,120,0.1941392421722412,0,361,361,False,True,jetson,AlexNet,0.46,0.9314651894569397,Optimal,0
121,121,0.5,0.0,121,0.15664386749267578,0,760,553,False,True,jetson,AlexNet,0.46,0.940839033126831,Optimal,0
122,122,0.5,0.0,122,0.1513350009918213,0,492,492,False,True,jetson,AlexNet,0.46,0.9421662497520447,Optimal,0
123,123,0.5,0.0,123,0.17887282371520996,0,537,537,False,True,jetson,AlexNet,0.46,0.9352817940711975,Optimal,0
124,124,0.5,0.0,124,0.18552803993225098,0,394,394,False,True,jetson,AlexNet,0.46,0.9336179900169372,Optimal,0
125,125,0.5,0.0,125,0.24144816398620605,0,819,402,False,True,jetson,AlexNet,0.46,0.9196379590034485,Optimal,0
126,126,0.5,0.0,126,0.1707472801208496,0,488,488,False,True,jetson,AlexNet,0.46,0.9373131799697876,Optimal,0
127,127,0.5,0.0,127,0.13522839546203613,0,568,568,False,True,jetson,AlexNet,0.46,0.946192901134491,Optimal,0
128,128,0.5,0.0,128,0.12706279754638672,0,458,640,False,True,jetson,AlexNet,0.46,0.9482343006134033,Optimal,0
129,129,0.5,0.0,129,0.13973045349121094,0,434,591,False,True,jetson,AlexNet,0.46,0.9450673866271972,Optimal,0
130,130,0.5,0.0,130,0.13310623168945312,0,519,634,False,True,jetson,AlexNet,0.46,0.9467234420776367,Optimal,0
131,131,0.5,0.0,131,0.13147997856140137,0,346,346,False,True,jetson,AlexNet,0.46,0.9471300053596496,Optimal,0
132,132,0.5,0.0,132,0.15470576286315918,0,338,338,False,True,jetson,AlexNet,0.46,0.9413235592842102,Optimal,0
133,133,0.5,0.0,133,0.16243767738342285,0,596,499,False,True,jetson,AlexNet,0.46,0.9393905806541443,Optimal,0
134,134,0.5,0.0,134,0.14396214485168457,0,792,606,False,True,jetson,AlexNet,0.46,0.9440094637870788,Optimal,0
135,135,0.5,0.0,135,0.11946749687194824,0,799,520,False,True,jetson,AlexNet,0.46,0.9501331257820129,Optimal,0
136,136,0.5,0.0,136,0.1765749454498291,0,448,417,False,True,jetson,AlexNet,0.46,0.9358562636375427,Optimal,0
137,137,0.5,0.0,137,0.16669082641601562,0,617,617,False,True,jetson,AlexNet,0.46,0.9383272933959961,Optimal,0
138,138,0.5,0.0,138,0.20367145538330078,0,474,568,False,True,jetson,AlexNet,0.46,0.9290821361541748,Optimal,0
139,139,0.5,0.0,139,0.2310786247253418,0,447,638,False,True,jetson,AlexNet,0.46,0.9222303438186645,Optimal,0
140,140,0.5,0.0,140,0.13864564895629883,0,473,473,False,True,jetson,AlexNet,0.46,0.9453385877609253,Optimal,0
141,141,0.5,0.0,141,0.12761831283569336,0,574,574,False,True,jetson,AlexNet,0.46,0.9480954217910766,Optimal,0
142,142,0.5,0.0,142,0.15189909934997559,0,495,495,False,True,jetson,AlexNet,0.46,0.9420252251625061,Optimal,0
143,143,0.5,0.0,143,0.17251944541931152,0,621,543,False,True,jetson,AlexNet,0.46,0.9368701386451721,Optimal,0
144,144,0.5,0.0,144,0.17930984497070312,0,795,602,False,True,jetson,AlexNet,0.46,0.9351725387573242,Optimal,0
145,145,0.5,0.0,145,0.18056726455688477,0,475,475,False,True,jetson,AlexNet,0.46,0.9348581838607788,Optimal,0
146,146,0.5,0.0,146,0.1825852394104004,0,518,518,False,True,jetson,AlexNet,0.46,0.9343536901473999,Optimal,0
147,147,0.5,0.0,147,0.1284635066986084,0,586,586,False,True,jetson,AlexNet,0.46,0.9478841233253479,Optimal,0
148,148,0.5,0.0,148,0.13811111450195312,0,378,378,False,True,jetson,AlexNet,0.46,0.9454722213745117,Optimal,0
149,149,0.5,0.0,149,0.13411259651184082,0,420,420,False,True,jetson,AlexNet,0.46,0.9464718508720398,Optimal,0
150,150,0.5,0.0,150,0.14718985557556152,0,451,451,False,True,jetson,AlexNet,0.46,0.9432025361061096,Optimal,0
151,151,0.5,0.0,151,0.2064826488494873,0,416,602,False,True,jetson,AlexNet,0.46,0.9283793377876282,Optimal,0
152,152,0.5,0.0,152,0.1623377799987793,0,606,606,False,True,jetson,AlexNet,0.46,0.9394155550003052,Optimal,0
153,153,0.5,0.0,153,0.120941162109375,0,699,644,False,True,jetson,AlexNet,0.46,0.9497647094726562,Optimal,0
154,154,0.5,0.0,154,0.13885235786437988,0,417,657,False,True,jetson,AlexNet,0.46,0.945286910533905,Optimal,0
155,155,0.5,0.0,155,0.12825441360473633,0,223,342,False,True,jetson,AlexNet,0.46,0.9479363965988159,Optimal,0
156,156,0.5,0.0,156,0.13642573356628418,0,733,557,False,True,jetson,AlexNet,0.46,0.9458935666084289,Optimal,0
157,157,0.5,0.0,157,0.12817811965942383,0,681,527,False,True,jetson,AlexNet,0.46,0.947955470085144,Optimal,0
158,158,0.5,0.0,158,0.11954021453857422,0,772,398,False,True,jetson,AlexNet,0.46,0.9501149463653564,Optimal,0
159,159,0.5,0.0,159,0.14624524116516113,0,564,564,False,True,jetson,AlexNet,0.46,0.9434386897087097,Optimal,0
160,160,0.5,0.0,160,0.17322254180908203,0,965,599,False,True,jetson,AlexNet,0.46,0.9366943645477295,Optimal,0
161,161,0.5,0.0,161,0.18241429328918457,0,431,520,False,True,jetson,AlexNet,0.46,0.9343964266777038,Optimal,0
162,162,0.5,0.0,162,0.1613309383392334,0,462,462,False,True,jetson,AlexNet,0.46,0.9396672654151916,Optimal,0
163,163,0.5,0.0,163,0.21376585960388184,0,597,597,False,True,jetson,AlexNet,0.46,0.9265585350990295,Optimal,0
164,164,0.5,0.0,164,0.16167163848876953,0,577,577,False,True,jetson,AlexNet,0.46,0.9395820903778076,Optimal,0
165,165,0.5,0.0,165,0.20953011512756348,0,171,349,False,True,jetson,AlexNet,0.46,0.9276174712181091,Optimal,0
166,166,0.5,0.0,166,0.17030763626098633,0,904,530,False,True,jetson,AlexNet,0.46,0.9374230909347534,Optimal,0
167,167,0.5,0.0,167,0.1479940414428711,0,721,411,False,True,jetson,AlexNet,0.46,0.9430014896392822,Optimal,0
168,168,0.5,0.0,168,0.15048456192016602,0,357,358,False,True,jetson,AlexNet,0.46,0.9423788595199585,Optimal,0
169,169,0.5,0.0,169,0.16858935356140137,0,445,639,False,True,jetson,AlexNet,0.46,0.9378526616096496,Optimal,0
170,170,0.5,0.0,170,0.19963932037353516,0,547,547,False,True,jetson,AlexNet,0.46,0.9300901699066162,Optimal,0
171,171,0.5,0.0,171,0.1387779712677002,0,637,556,False,True,jetson,AlexNet,0.46,0.9453055071830749,Optimal,0
172,172,0.5,0.0,172,0.14159822463989258,0,386,386,False,True,jetson,AlexNet,0.46,0.9446004438400268,Optimal,0
173,173,0.5,0.0,173,0.13984251022338867,0,219,435,False,True,jetson,AlexNet,0.46,0.9450393724441528,Optimal,0
174,174,0.5,0.0,174,0.1450061798095703,0,622,622,False,True,jetson,AlexNet,0.46,0.9437484550476074,Optimal,0
175,175,0.5,0.0,175,0.13477301597595215,0,968,666,False,True,jetson,AlexNet,0.46,0.946306746006012,Optimal,0
176,176,0.5,0.0,176,0.12206506729125977,0,431,431,False,True,jetson,AlexNet,0.46,0.949483733177185,Optimal,0
177,177,0.5,0.0,177,0.1699376106262207,0,802,501,False,True,jetson,AlexNet,0.46,0.9375155973434448,Optimal,0
178,178,0.5,0.0,178,0.24754571914672852,0,633,422,False,True,jetson,AlexNet,0.46,0.9181135702133179,Optimal,0
179,179,0.5,0.0,179,0.21390581130981445,0,492,432,False,True,jetson,AlexNet,0.46,0.9265235471725464,Optimal,0
180,180,0.5,0.0,180,0.18930411338806152,0,916,480,False,True,jetson,AlexNet,0.46,0.9326739716529846,Optimal,0
181,181,0.5,0.0,181,0.19976019859313965,0,655,623,False,True,jetson,AlexNet,0.46,0.9300599503517151,Optimal,0
182,182,0.5,0.0,182,0.20586585998535156,0,462,462,False,True,jetson,AlexNet,0.46,0.9285335350036621,Optimal,0
183,183,0.5,0.0,183,0.17127585411071777,0,910,632,False,True,jetson,AlexNet,0.46,0.9371810364723205,Optimal,0
184,184,0.5,0.0,184,0.20015645027160645,0,690,345,False,True,jetson,AlexNet,0.46,0.9299608874320984,Optimal,0
185,185,0.5,0.0,185,0.1720600128173828,0,440,440,False,True,jetson,AlexNet,0.46,0.9369849967956543,Optimal,0
186,186,0.5,0.0,186,0.14010143280029297,0,357,357,False,True,jetson,AlexNet,0.46,0.9449746417999267,Optimal,0
187,187,0.5,0.0,187,0.1383674144744873,0,513,441,False,True,jetson,AlexNet,0.46,0.9454081463813782,Optimal,0
188,188,0.5,0.0,188,0.1252596378326416,0,443,443,False,True,jetson,AlexNet,0.46,0.9486850905418396,Optimal,0
189,189,0.5,0.0,189,0.14546465873718262,0,474,443,False,True,jetson,AlexNet,0.46,0.9436338353157043,Optimal,0
190,190,0.5,0.0,190,0.13815736770629883,0,542,541,False,True,jetson,AlexNet,0.46,0.9454606580734253,Optimal,0
191,191,0.5,0.0,191,0.14238619804382324,0,486,486,False,True,jetson,AlexNet,0.46,0.9444034504890442,Optimal,0
192,192,0.5,0.0,192,0.14001774787902832,0,639,639,False,True,jetson,AlexNet,0.46,0.9449955630302429,Optimal,0
193,193,0.5,0.0,193,0.15155434608459473,0,902,593,False,True,jetson,AlexNet,0.46,0.9421114134788513,Optimal,0
194,194,0.5,0.0,194,0.26108479499816895,0,500,500,False,True,jetson,AlexNet,0.46,0.9147288012504577,Optimal,0
195,195,0.5,0.0,195,0.21243071556091309,0,372,369,False,True,jetson,AlexNet,0.46,0.9268923211097717,Optimal,0
196,196,0.5,0.0,196,0.18485569953918457,0,434,434,False,True,jetson,AlexNet,0.46,0.9337860751152038,Optimal,0
197,197,0.5,0.0,197,0.12202191352844238,0,343,343,False,True,jetson,AlexNet,0.46,0.9494945216178894,Optimal,0
198,198,0.5,0.0,198,0.11999058723449707,0,818,626,False,True,jetson,AlexNet,0.46,0.9500023531913757,Optimal,0
199,199,0.5,0.0,199,0.11849498748779297,0,621,621,False,True,jetson,AlexNet,0.46,0.9503762531280517,Optimal,0
200,200,1.0,1.0,200,1.4423539638519287,3,614,697,True,False,jetson2,MobileNet,0.74,0.7594115090370178,Optimal,0
201,201,1.0,1.0,201,0.32923316955566406,3,804,804,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
202,202,1.0,1.0,202,0.25855112075805664,3,718,718,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
203,203,1.0,1.0,203,0.20838236808776855,3,504,710,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
204,204,1.0,1.0,204,0.17622709274291992,3,703,885,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
205,205,1.0,1.0,205,0.17795276641845703,3,638,703,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
206,206,1.0,1.0,206,0.1423499584197998,3,714,714,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
207,207,1.0,1.0,207,0.16525936126708984,3,806,806,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
208,208,1.0,1.0,208,0.1929008960723877,3,958,958,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
209,209,1.0,1.0,209,0.16383051872253418,3,801,801,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
210,210,1.0,1.0,210,0.13342785835266113,3,918,918,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
211,211,1.0,1.0,211,0.15200543403625488,3,433,842,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
212,212,1.0,1.0,212,0.1515963077545166,3,949,949,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
213,213,1.0,1.0,213,0.16773176193237305,3,620,681,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
214,214,1.0,1.0,214,0.155106782913208,3,876,999,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
215,215,1.0,1.0,215,0.1857442855834961,3,685,685,True,False,jetson2,MobileNet,0.74,0.87,Optimal,0
