,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,QoS,algorithm,mc_run
36,6,1.0,0.0,26,0.21602463722229004,3,228,228,True,True,rpi4-1,MobileNet,0.85,0.816987681388855,EGP,0
37,7,1.0,0.0,27,0.225236177444458,3,161,163,True,True,rpi4-1,MobileNet,0.85,0.812381911277771,EGP,0
38,8,1.0,0.0,28,0.2375624179840088,3,236,236,True,True,rpi4-1,MobileNet,0.85,0.8062187910079956,EGP,0
39,9,1.0,0.0,29,0.355304479598999,3,109,109,True,True,rpi4-1,MobileNet,0.85,0.7473477602005005,EGP,0
40,10,1.0,0.5,0,0.35386037826538086,3,846,846,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
41,11,1.0,0.5,1,0.16971707344055176,3,668,668,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
42,12,1.0,0.5,2,0.1656496524810791,3,851,851,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
43,13,1.0,0.5,3,0.16056132316589355,3,728,728,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
44,14,1.0,0.5,4,0.13383126258850098,3,739,739,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
45,15,1.0,0.5,5,0.16852998733520508,3,919,919,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
46,16,1.0,0.5,6,0.1705324649810791,3,763,740,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
47,17,1.0,0.5,7,0.2014331817626953,3,783,783,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
48,18,1.0,0.5,8,0.17499113082885742,3,916,916,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
49,19,1.0,0.5,9,0.1561727523803711,3,930,930,True,False,jetson2,MobileNet,0.85,0.925,EGP,0
50,20,0.0,0.0,10,0.27735352516174316,0,401,541,False,True,jetson,AlexNet,0.5,0.8613232374191284,EGP,0
51,21,0.0,0.0,11,0.1516563892364502,0,345,345,False,True,jetson,AlexNet,0.5,0.9241718053817749,EGP,0
52,22,0.0,0.0,12,0.1469738483428955,0,553,553,False,True,jetson,AlexNet,0.5,0.9265130758285522,EGP,0
53,23,0.0,0.0,13,0.15702390670776367,0,591,591,False,True,jetson,AlexNet,0.5,0.9214880466461182,EGP,0
54,24,0.0,0.0,14,0.16883397102355957,0,353,512,False,True,jetson,AlexNet,0.5,0.9155830144882202,EGP,0
55,25,0.0,0.0,15,0.13040828704833984,0,352,352,False,True,jetson,AlexNet,0.5,0.9347958564758301,EGP,0
56,26,0.0,0.0,16,0.14720988273620605,0,509,494,False,True,jetson,AlexNet,0.5,0.926395058631897,EGP,0
57,27,0.0,0.0,17,0.16191625595092773,0,615,615,False,True,jetson,AlexNet,0.5,0.9190418720245361,EGP,0
58,28,0.0,0.0,18,0.17615365982055664,0,348,349,False,True,jetson,AlexNet,0.5,0.9119231700897217,EGP,0
59,29,0.0,0.0,19,0.17523837089538574,0,698,663,False,True,jetson,AlexNet,0.5,0.9123808145523071,EGP,0
60,0,1.0,0.0,20,0.22147130966186523,3,44,52,True,True,rpi4-1,MobileNet,0.85,0.8142643451690674,AGP,0
61,1,1.0,0.0,21,0.2413921356201172,3,268,268,True,True,rpi4-1,MobileNet,0.85,0.8043039321899415,AGP,0
62,2,1.0,0.0,22,0.23598194122314453,3,323,323,True,True,rpi4-1,MobileNet,0.85,0.8070090293884278,AGP,0
63,3,1.0,0.0,23,0.21527862548828125,3,188,188,True,True,rpi4-1,MobileNet,0.85,0.8173606872558594,AGP,0
64,4,1.0,0.0,24,0.23986291885375977,3,156,156,True,True,rpi4-1,MobileNet,0.85,0.8050685405731202,AGP,0
65,5,1.0,0.0,25,0.25269556045532227,3,98,98,True,True,rpi4-1,MobileNet,0.85,0.7986522197723389,AGP,0
66,6,1.0,0.0,26,0.20759916305541992,3,228,228,True,True,rpi4-1,MobileNet,0.85,0.8212004184722901,AGP,0
67,7,1.0,0.0,27,0.33322763442993164,3,161,163,True,True,rpi4-1,MobileNet,0.85,0.7583861827850342,AGP,0
68,8,1.0,0.0,28,0.1885545253753662,3,236,236,True,True,rpi4-1,MobileNet,0.85,0.8307227373123169,AGP,0
69,9,1.0,0.0,29,0.17607617378234863,3,109,109,True,True,rpi4-1,MobileNet,0.85,0.8369619131088257,AGP,0
70,10,1.0,0.5,0,0.20020604133605957,3,846,846,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
71,11,1.0,0.5,1,0.18407869338989258,3,668,668,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
72,12,1.0,0.5,2,0.22637224197387695,3,851,851,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
73,13,1.0,0.5,3,0.2195596694946289,3,728,728,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
74,14,1.0,0.5,4,0.15426230430603027,3,739,739,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
75,15,1.0,0.5,5,0.1344623565673828,3,919,919,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
76,16,1.0,0.5,6,0.16933083534240723,3,763,740,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
77,17,1.0,0.5,7,0.22574782371520996,3,783,783,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
78,18,1.0,0.5,8,0.19259428977966309,3,916,916,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
79,19,1.0,0.5,9,0.14568781852722168,3,930,930,True,False,jetson2,MobileNet,0.85,0.925,AGP,0
80,20,0.0,0.0,10,0.26659274101257324,0,401,541,False,True,jetson,AlexNet,0.5,0.8667036294937134,AGP,0
81,21,0.0,0.0,11,0.15961718559265137,0,345,345,False,True,jetson,AlexNet,0.5,0.9201914072036743,AGP,0
82,22,0.0,0.0,12,0.19267630577087402,0,553,553,False,True,jetson,AlexNet,0.5,0.903661847114563,AGP,0
83,23,0.0,0.0,13,0.16310977935791016,0,591,591,False,True,jetson,AlexNet,0.5,0.9184451103210449,AGP,0
84,24,0.0,0.0,14,0.12946105003356934,0,353,512,False,True,jetson,AlexNet,0.5,0.9352694749832153,AGP,0
85,25,0.0,0.0,15,0.13112306594848633,0,352,352,False,True,jetson,AlexNet,0.5,0.9344384670257568,AGP,0
86,26,0.0,0.0,16,0.1356945037841797,0,509,494,False,True,jetson,AlexNet,0.5,0.9321527481079102,AGP,0
87,27,0.0,0.0,17,0.1872241497039795,0,615,615,False,True,jetson,AlexNet,0.5,0.9063879251480103,AGP,0
88,28,0.0,0.0,18,0.16335821151733398,0,348,349,False,True,jetson,AlexNet,0.5,0.918320894241333,AGP,0
89,29,0.0,0.0,19,0.1912546157836914,0,698,663,False,True,jetson,AlexNet,0.5,0.9043726921081543,AGP,0
90,0,1.0,0.0,20,0.21417856216430664,3,44,52,True,True,rpi4-1,MobileNet,0.8333333333333334,0.8095773855845134,Knapsack,0
91,1,1.0,0.0,21,0.19741582870483398,3,268,268,True,True,rpi4-1,MobileNet,0.8333333333333334,0.8179587523142497,Knapsack,0
92,2,1.0,0.0,22,0.21503162384033203,3,323,323,True,True,rpi4-1,MobileNet,0.8333333333333334,0.8091508547465007,Knapsack,0
93,3,1.0,0.0,23,0.2210705280303955,3,188,188,True,True,rpi4-1,MobileNet,0.8333333333333334,0.806131402651469,Knapsack,0
94,4,1.0,0.0,24,0.27603626251220703,3,156,156,True,True,rpi4-1,MobileNet,0.8333333333333334,0.7786485354105632,Knapsack,0
95,5,1.0,0.0,25,0.27274465560913086,3,98,98,True,True,rpi4-1,MobileNet,0.8333333333333334,0.7802943388621013,Knapsack,0
96,6,1.0,0.0,26,0.2009885311126709,3,228,228,True,True,rpi4-1,MobileNet,0.8333333333333334,0.8161724011103313,Knapsack,0
97,7,1.0,0.0,27,0.20333170890808105,3,161,163,True,True,rpi4-1,MobileNet,0.8333333333333334,0.8150008122126262,Knapsack,0
98,8,1.0,0.0,28,0.21271395683288574,3,236,236,True,True,rpi4-1,MobileNet,0.8333333333333334,0.8103096882502239,Knapsack,0
99,9,1.0,0.0,29,0.18899011611938477,3,109,109,True,True,rpi4-1,MobileNet,0.8333333333333334,0.8221716086069744,Knapsack,0
100,10,0.0,0.0,10,0.22583603858947754,3,541,541,False,True,jetson,MobileNet,0.8333333333333334,0.8870819807052612,Knapsack,0
101,11,0.0,0.0,11,0.19175267219543457,3,345,345,False,True,jetson,MobileNet,0.8333333333333334,0.9041236639022827,Knapsack,0
102,12,0.0,0.0,12,0.26993846893310547,3,553,553,False,True,jetson,MobileNet,0.8333333333333334,0.8650307655334473,Knapsack,0
103,13,0.0,0.0,13,0.1904282569885254,3,591,591,False,True,jetson,MobileNet,0.8333333333333334,0.9047858715057373,Knapsack,0
104,14,0.0,0.0,14,0.13873553276062012,3,512,512,False,True,jetson,MobileNet,0.8333333333333334,0.9306322336196899,Knapsack,0
105,15,0.0,0.0,15,0.12545442581176758,3,352,352,False,True,jetson,MobileNet,0.8333333333333334,0.9372727870941162,Knapsack,0
106,16,0.0,0.0,16,0.1125636100769043,3,406,494,False,True,jetson,MobileNet,0.8333333333333334,0.9437181949615479,Knapsack,0
107,17,0.0,0.0,17,0.16973400115966797,3,615,615,False,True,jetson,MobileNet,0.8333333333333334,0.915132999420166,Knapsack,0
108,18,0.0,0.0,18,0.14360904693603516,3,348,349,False,True,jetson,MobileNet,0.8333333333333334,0.9281954765319824,Knapsack,0
109,19,0.0,0.0,19,0.1409313678741455,3,663,663,False,True,jetson,MobileNet,0.8333333333333334,0.9295343160629272,Knapsack,0
110,20,1.0,0.5,0,0.24439001083374023,3,846,846,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
111,21,1.0,0.5,1,0.20313096046447754,3,668,668,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
112,22,1.0,0.5,2,0.2436847686767578,3,851,851,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
113,23,1.0,0.5,3,0.26529717445373535,3,728,728,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
114,24,1.0,0.5,4,0.13258814811706543,3,739,739,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
115,25,1.0,0.5,5,0.15094232559204102,3,919,919,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
116,26,1.0,0.5,6,0.1865682601928711,3,763,740,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
117,27,1.0,0.5,7,0.1808927059173584,3,783,783,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
118,28,1.0,0.5,8,0.1322627067565918,3,916,916,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
119,29,1.0,0.5,9,0.11862826347351074,3,930,930,True,False,jetson2,MobileNet,0.8333333333333334,0.9166666666666667,Knapsack,0
120,0,1.0,0.0,20,0.22334074974060059,5,32,52,True,True,rpi4-1,SqueezeNet,0.2,0.4883296251296997,Random,0
121,1,1.0,0.0,21,0.2409524917602539,4,268,268,True,True,rpi4-1,ResNet,0.6666666666666666,0.7128570874532063,Random,0
122,2,1.0,0.0,22,0.22101163864135742,3,323,323,True,True,rpi4-1,MobileNet,0.75,0.7644941806793213,Random,0
123,3,1.0,0.0,23,0.23247742652893066,0,190,188,True,True,rpi4-1,AlexNet,0.75,0.7587612867355347,Random,0
124,4,1.0,0.0,24,0.21467137336730957,3,156,156,True,True,rpi4-1,MobileNet,0.75,0.7676643133163452,Random,0
125,5,1.0,0.0,25,0.20450234413146973,0,98,98,True,True,rpi4-1,AlexNet,0.75,0.7727488279342651,Random,0
126,6,1.0,0.0,26,0.24130582809448242,4,228,228,True,True,rpi4-1,ResNet,0.6666666666666666,0.712680419286092,Random,0
127,7,1.0,0.0,27,0.2794220447540283,4,161,163,True,True,rpi4-1,ResNet,0.6666666666666666,0.6936223109563191,Random,0
128,8,1.0,0.0,28,0.2706599235534668,4,236,236,True,True,rpi4-1,ResNet,0.6666666666666666,0.6980033715565999,Random,0
129,9,1.0,0.0,29,0.2576766014099121,4,109,109,True,True,rpi4-1,ResNet,0.6666666666666666,0.7044950326283772,Random,0
130,10,1.0,0.5,0,0.304837703704834,0,470,846,True,False,jetson2,AlexNet,0.75,0.875,Random,0
131,11,1.0,0.5,1,0.17222142219543457,0,668,668,True,False,jetson2,AlexNet,0.75,0.875,Random,0
132,12,1.0,0.5,2,0.17027020454406738,4,851,851,True,False,jetson2,ResNet,0.6666666666666666,0.8333333333333333,Random,0
133,13,1.0,0.5,3,0.18404364585876465,4,797,728,True,False,jetson2,ResNet,0.6666666666666666,0.8333333333333333,Random,0
134,14,1.0,0.5,4,0.2877309322357178,4,739,739,True,False,jetson2,ResNet,0.6666666666666666,0.8333333333333333,Random,0
135,15,1.0,0.5,5,0.17891359329223633,3,919,919,True,False,jetson2,MobileNet,0.75,0.875,Random,0
136,16,1.0,0.5,6,0.20233416557312012,3,763,740,True,False,jetson2,MobileNet,0.75,0.875,Random,0
137,17,1.0,0.5,7,0.15996932983398438,3,783,783,True,False,jetson2,MobileNet,0.75,0.875,Random,0
138,18,1.0,0.5,8,0.1360187530517578,0,916,916,True,False,jetson2,AlexNet,0.75,0.875,Random,0
139,19,1.0,0.5,9,0.1287522315979004,3,930,930,True,False,jetson2,MobileNet,0.75,0.875,Random,0
140,20,0.0,0.0,10,0.21329808235168457,5,819,541,False,True,jetson,SqueezeNet,0.2,0.8933509588241577,Random,0
141,21,0.0,0.0,11,0.23156332969665527,0,345,345,False,True,jetson,AlexNet,0.75,0.8842183351516724,Random,0
142,22,0.0,0.0,12,0.13166451454162598,0,553,553,False,True,jetson,AlexNet,0.75,0.934167742729187,Random,0
143,23,0.0,0.0,13,0.19460487365722656,4,868,591,False,True,jetson,ResNet,0.6666666666666666,0.9026975631713867,Random,0
144,24,0.0,0.0,14,0.14685440063476562,5,353,512,False,True,jetson,SqueezeNet,0.2,0.9265727996826172,Random,0
145,25,0.0,0.0,15,0.12347936630249023,0,352,352,False,True,jetson,AlexNet,0.75,0.9382603168487549,Random,0
146,26,0.0,0.0,16,0.17169499397277832,5,509,494,False,True,jetson,SqueezeNet,0.2,0.9141525030136108,Random,0
147,27,0.0,0.0,17,0.13990354537963867,5,615,615,False,True,jetson,SqueezeNet,0.2,0.9300482273101807,Random,0
148,28,0.0,0.0,18,0.15124940872192383,3,348,349,False,True,jetson,MobileNet,0.75,0.9243752956390381,Random,0
149,29,0.0,0.0,19,0.16201281547546387,3,663,663,False,True,jetson,MobileNet,0.75,0.9189935922622681,Random,0
150,0,1.0,0.0,20,0.2341747283935547,3,181,181,True,True,rpi4-1,MobileNet,0.8,0.7829126358032227,Optimal,1
151,1,1.0,0.0,21,0.25216054916381836,3,313,313,True,True,rpi4-1,MobileNet,0.8,0.7739197254180908,Optimal,1
152,2,1.0,0.0,22,0.2234032154083252,3,230,151,True,True,rpi4-1,MobileNet,0.8,0.7882983922958374,Optimal,1
153,3,1.0,0.0,23,0.19255900382995605,3,172,172,True,True,rpi4-1,MobileNet,0.8,0.803720498085022,Optimal,1
154,4,1.0,0.0,24,0.24991393089294434,3,326,326,True,True,rpi4-1,MobileNet,0.8,0.7750430345535279,Optimal,1
155,5,1.0,0.0,25,0.22891902923583984,3,120,120,True,True,rpi4-1,MobileNet,0.8,0.7855404853820801,Optimal,1
156,6,1.0,0.0,26,0.21233797073364258,3,241,241,True,True,rpi4-1,MobileNet,0.8,0.7938310146331787,Optimal,1
157,7,1.0,0.0,27,0.1901848316192627,3,329,108,True,True,rpi4-1,MobileNet,0.8,0.8049075841903687,Optimal,1
158,8,1.0,0.0,28,0.20593857765197754,3,215,215,True,True,rpi4-1,MobileNet,0.8,0.7970307111740113,Optimal,1
159,9,1.0,0.0,29,0.19399785995483398,3,194,194,True,True,rpi4-1,MobileNet,0.8,0.803001070022583,Optimal,1
160,10,1.0,0.5,0,0.2767934799194336,3,740,740,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
161,11,1.0,0.5,1,0.15595769882202148,3,997,997,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
162,12,1.0,0.5,2,0.1466078758239746,3,990,990,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
163,13,1.0,0.5,3,0.15981054306030273,3,963,963,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
164,14,1.0,0.5,4,0.18079042434692383,3,777,777,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
165,15,1.0,0.5,5,0.17372465133666992,3,739,739,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
166,16,1.0,0.5,6,0.11615872383117676,3,508,810,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
167,17,1.0,0.5,7,0.13955450057983398,3,682,682,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
168,18,1.0,0.5,8,0.12760519981384277,3,680,680,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
169,19,1.0,0.5,9,0.12035179138183594,3,941,939,True,False,jetson2,MobileNet,0.8,0.9,Optimal,1
170,20,0.0,0.0,10,0.1974163055419922,0,527,527,False,True,jetson,AlexNet,1.0,0.9012918472290039,Optimal,1
171,21,0.0,0.0,11,0.13459205627441406,0,505,505,False,True,jetson,AlexNet,1.0,0.932703971862793,Optimal,1
172,22,0.0,0.0,12,0.13165736198425293,0,415,415,False,True,jetson,AlexNet,1.0,0.9341713190078735,Optimal,1
173,23,0.0,0.0,13,0.13953423500061035,0,579,579,False,True,jetson,AlexNet,1.0,0.9302328824996948,Optimal,1
174,24,0.0,0.0,14,0.14666295051574707,0,392,392,False,True,jetson,AlexNet,1.0,0.9266685247421265,Optimal,1
175,25,0.0,0.0,15,0.14705967903137207,0,506,506,False,True,jetson,AlexNet,1.0,0.926470160484314,Optimal,1
176,26,0.0,0.0,16,0.12907934188842773,0,346,346,False,True,jetson,AlexNet,1.0,0.9354603290557861,Optimal,1
177,27,0.0,0.0,17,0.13051438331604004,0,410,410,False,True,jetson,AlexNet,1.0,0.93474280834198,Optimal,1
178,28,0.0,0.0,18,0.13523197174072266,0,622,622,False,True,jetson,AlexNet,1.0,0.9323840141296387,Optimal,1
179,29,0.0,0.0,19,0.12719202041625977,0,376,376,False,True,jetson,AlexNet,1.0,0.9364039897918701,Optimal,1
180,0,1.0,0.0,20,0.24550580978393555,3,181,181,True,True,rpi4-1,MobileNet,0.8,0.7772470951080322,EGP,1
181,1,1.0,0.0,21,0.2378528118133545,3,313,313,True,True,rpi4-1,MobileNet,0.8,0.7810735940933228,EGP,1
182,2,1.0,0.0,22,0.19695091247558594,3,230,151,True,True,rpi4-1,MobileNet,0.8,0.801524543762207,EGP,1
183,3,1.0,0.0,23,0.3392326831817627,3,172,172,True,True,rpi4-1,MobileNet,0.8,0.7303836584091187,EGP,1
184,4,1.0,0.0,24,0.2531461715698242,3,326,326,True,True,rpi4-1,MobileNet,0.8,0.7734269142150879,EGP,1
185,5,1.0,0.0,25,0.24464797973632812,3,120,120,True,True,rpi4-1,MobileNet,0.8,0.777676010131836,EGP,1
186,6,1.0,0.0,26,0.2303473949432373,3,241,241,True,True,rpi4-1,MobileNet,0.8,0.7848263025283814,EGP,1
187,7,1.0,0.0,27,0.22683119773864746,3,329,108,True,True,rpi4-1,MobileNet,0.8,0.7865844011306763,EGP,1
188,8,1.0,0.0,28,0.24070501327514648,3,215,215,True,True,rpi4-1,MobileNet,0.8,0.7796474933624268,EGP,1
189,9,1.0,0.0,29,0.19562840461730957,3,194,194,True,True,rpi4-1,MobileNet,0.8,0.8021857976913452,EGP,1
190,10,1.0,0.5,0,0.32929229736328125,3,740,740,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
191,11,1.0,0.5,1,0.25452470779418945,3,997,997,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
192,12,1.0,0.5,2,0.21804070472717285,3,990,990,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
193,13,1.0,0.5,3,0.1850299835205078,3,963,963,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
194,14,1.0,0.5,4,0.21934890747070312,3,777,777,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
195,15,1.0,0.5,5,0.1677379608154297,3,739,739,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
196,16,1.0,0.5,6,0.15238571166992188,3,508,810,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
197,17,1.0,0.5,7,0.18634915351867676,3,682,682,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
198,18,1.0,0.5,8,0.13288235664367676,3,680,680,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
199,19,1.0,0.5,9,0.11736559867858887,3,941,939,True,False,jetson2,MobileNet,0.8,0.9,EGP,1
200,20,0.0,0.0,10,0.27911829948425293,0,527,527,False,True,jetson,AlexNet,1.0,0.8604408502578735,EGP,1
201,21,0.0,0.0,11,0.1364579200744629,0,505,505,False,True,jetson,AlexNet,1.0,0.9317710399627686,EGP,1
202,22,0.0,0.0,12,0.15130186080932617,0,415,415,False,True,jetson,AlexNet,1.0,0.9243490695953369,EGP,1
203,23,0.0,0.0,13,0.16365313529968262,0,579,579,False,True,jetson,AlexNet,1.0,0.9181734323501587,EGP,1
204,24,0.0,0.0,14,0.18268895149230957,0,392,392,False,True,jetson,AlexNet,1.0,0.9086555242538452,EGP,1
205,25,0.0,0.0,15,0.2056281566619873,0,506,506,False,True,jetson,AlexNet,1.0,0.8971859216690063,EGP,1
206,26,0.0,0.0,16,0.14327764511108398,0,346,346,False,True,jetson,AlexNet,1.0,0.928361177444458,EGP,1
207,27,0.0,0.0,17,0.1596083641052246,0,410,410,False,True,jetson,AlexNet,1.0,0.9201958179473877,EGP,1
208,28,0.0,0.0,18,0.14418458938598633,0,622,622,False,True,jetson,AlexNet,1.0,0.9279077053070068,EGP,1
209,29,0.0,0.0,19,0.1739645004272461,0,376,376,False,True,jetson,AlexNet,1.0,0.913017749786377,EGP,1
210,0,1.0,0.0,20,0.23470187187194824,3,181,181,True,True,rpi4-1,MobileNet,0.8,0.7826490640640259,AGP,1
211,1,1.0,0.0,21,0.26462459564208984,3,313,313,True,True,rpi4-1,MobileNet,0.8,0.7676877021789551,AGP,1
212,2,1.0,0.0,22,0.20134735107421875,3,230,151,True,True,rpi4-1,MobileNet,0.8,0.7993263244628906,AGP,1
213,3,1.0,0.0,23,0.20161914825439453,3,172,172,True,True,rpi4-1,MobileNet,0.8,0.7991904258728028,AGP,1
214,4,1.0,0.0,24,0.30787205696105957,3,326,326,True,True,rpi4-1,MobileNet,0.8,0.7460639715194702,AGP,1
215,5,1.0,0.0,25,0.19901418685913086,3,120,120,True,True,rpi4-1,MobileNet,0.8,0.8004929065704346,AGP,1
216,6,1.0,0.0,26,0.2269148826599121,3,241,241,True,True,rpi4-1,MobileNet,0.8,0.786542558670044,AGP,1
217,7,1.0,0.0,27,0.2309732437133789,3,329,108,True,True,rpi4-1,MobileNet,0.8,0.7845133781433106,AGP,1
