,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,client_id,served_model_name,served_accuracy,QoS,algorithm
72,12,0.8576128684303186,0.27565424022390655,2,0.20284533500671387,3,36,35,jetson,MobileNet,0.7333333333333333,0.9378602324515073,AGP
73,13,0.9724194606163241,0.2046722375278923,3,0.1738591194152832,3,990,990,jetson,MobileNet,0.7333333333333333,0.8804569363585046,AGP
74,14,0.833191468889275,0.17557931705599755,4,0.1629786491394043,3,943,943,jetson,MobileNet,0.7333333333333333,0.9500709322220291,AGP
75,15,0.9495457423705425,0.3432522792144344,5,0.1453719139099121,3,807,807,jetson,MobileNet,0.7333333333333333,0.8918937954813955,AGP
76,16,0.6927869442913079,0.07752519543104525,6,0.16269707679748535,3,652,566,jetson,MobileNet,0.7333333333333333,0.97870702965839,AGP
77,17,0.8419696832638975,0.06368183551922116,7,0.18880057334899902,3,710,710,jetson,MobileNet,0.7333333333333333,0.9144021405772734,AGP
78,18,0.9857174830474432,0.14939763967505676,8,0.146683931350708,3,393,393,jetson,MobileNet,0.7333333333333333,0.873807925142945,AGP
79,19,0.8414609250486669,0.48679672050735073,9,0.13692045211791992,3,491,491,jetson,MobileNet,0.7333333333333333,0.9459362041423331,AGP
80,20,0.9474347036751247,0.22272486672069428,20,0.23010921478271484,3,13,13,jetson2,MobileNet,0.7333333333333333,0.8911032278135991,AGP
81,21,0.7312363604590977,0.6076867711303884,21,0.1981675624847412,3,903,929,jetson2,MobileNet,0.7333333333333333,1.0,AGP
82,22,0.6910344536175367,1.003659535367323,22,0.18760919570922852,3,500,500,jetson2,MobileNet,0.7333333333333333,1.0,AGP
83,23,0.6123555541865366,0.5073067008766611,23,0.15526819229125977,3,920,740,jetson2,MobileNet,0.7333333333333333,1.0,AGP
84,24,0.9953198016232794,0.16578484237456925,24,0.14452147483825684,3,682,682,jetson2,MobileNet,0.7333333333333333,0.8690067658550269,AGP
85,25,0.9448299915010011,0.8457878605427638,25,0.16808819770812988,3,543,543,jetson2,MobileNet,0.7333333333333333,0.8942516709161661,AGP
86,26,0.7724084152593318,0.2679122726931327,26,0.17931199073791504,3,290,290,jetson2,MobileNet,0.7333333333333333,0.9804624590370008,AGP
87,27,0.8827564232810972,0.46106238306195235,27,0.16675662994384766,3,312,308,jetson2,MobileNet,0.7333333333333333,0.925288455026118,AGP
88,28,0.9571364146924455,2.0,28,0.1365184783935547,3,360,360,jetson2,MobileNet,0.7333333333333333,0.888098459320444,AGP
89,29,0.9878142517458705,0.34916894938941245,29,0.15798473358154297,3,914,914,jetson2,MobileNet,0.7333333333333333,0.8727595407937314,AGP
90,0,0.767540491466796,0.4535876731026752,10,0.31986498832702637,4,362,362,rpi4-1,ResNet,0.7241379310344828,0.9782987197838433,Knapsack
91,1,0.9648654117264319,0.22251933403976676,11,0.25678443908691406,4,584,451,rpi4-1,ResNet,0.7241379310344828,0.8710699833922386,Knapsack
92,2,0.8169696424217651,0.17822350548905716,12,0.2590179443359375,4,462,840,rpi4-1,ResNet,0.7241379310344828,0.9333855345946387,Knapsack
93,3,0.997526811916569,0.18290298631166108,13,0.2650492191314697,4,388,257,rpi4-1,ResNet,0.7241379310344828,0.8427690013540048,Knapsack
94,4,0.8359220767420156,0.10365007083001514,14,0.26651525497436523,4,607,607,rpi4-1,ResNet,0.7241379310344828,0.9033916311101461,Knapsack
95,5,0.8110297284611604,0.2233861701063578,15,0.2429509162902832,4,451,451,rpi4-1,ResNet,0.7241379310344828,0.9516629147406799,Knapsack
96,6,0.9231933580488838,0.6297350968878368,16,0.2705702781677246,4,289,289,rpi4-1,ResNet,0.7241379310344828,0.9004722864927994,Knapsack
97,7,0.9507830977585241,0.20496890750296265,17,0.25908470153808594,4,750,750,rpi4-1,ResNet,0.7241379310344828,0.8731484681291986,Knapsack
98,8,0.8651075386176558,0.08930481876866414,18,0.2321629524230957,4,896,896,rpi4-1,ResNet,0.7241379310344828,0.8938006627948056,Knapsack
99,9,0.9124929448472398,1.485598534209509,19,0.25855231285095215,4,282,285,rpi4-1,ResNet,0.7241379310344828,0.9058224930936215,Knapsack
100,10,0.9261070304839822,0.12623282390994509,0,0.2864959239959717,4,450,450,jetson,ResNet,0.7241379310344828,0.8589496752537435,Knapsack
101,11,0.9784017418210066,0.12579856780873494,1,0.224625825881958,4,244,244,jetson,ResNet,0.7241379310344828,0.8481612800884324,Knapsack
102,12,0.8576128684303186,0.27565424022390655,2,0.29009342193603516,4,35,35,jetson,ResNet,0.7241379310344828,0.92965273587405,Knapsack
103,13,0.9724194606163241,0.2046722375278923,3,0.18920469284057617,4,990,990,jetson,ResNet,0.7241379310344828,0.8758592352090793,Knapsack
104,14,0.833191468889275,0.17557931705599755,4,0.1983497142791748,4,943,943,jetson,ResNet,0.7241379310344828,0.9397806317668096,Knapsack
105,15,0.9495457423705425,0.3432522792144344,5,0.2211322784423828,4,807,807,jetson,ResNet,0.7241379310344828,0.8872960943319701,Knapsack
106,16,0.6927869442913079,0.07752519543104525,6,0.21263670921325684,4,652,566,jetson,ResNet,0.7241379310344828,0.9662221215544471,Knapsack
107,17,0.8419696832638975,0.06368183551922116,7,0.21947860717773438,4,710,710,jetson,ResNet,0.7241379310344828,0.9021349309706643,Knapsack
108,18,0.9857174830474432,0.14939763967505676,8,0.21806955337524414,4,393,393,jetson,ResNet,0.7241379310344828,0.8520422455684729,Knapsack
109,19,0.8414609250486669,0.48679672050735073,9,0.1993856430053711,4,491,491,jetson,ResNet,0.7241379310344828,0.941338502992908,Knapsack
110,20,0.9474347036751247,0.22272486672069428,20,0.27271437644958496,4,13,13,jetson2,ResNet,0.7241379310344828,0.8758542362474564,Knapsack
111,21,0.7312363604590977,0.6076867711303884,21,0.27509498596191406,4,903,929,jetson2,ResNet,0.7241379310344828,0.9964507852876925,Knapsack
112,22,0.6910344536175367,1.003659535367323,22,0.22434759140014648,4,500,500,jetson2,ResNet,0.7241379310344828,1.0,Knapsack
113,23,0.6123555541865366,0.5073067008766611,23,0.23583674430847168,0,731,740,jetson2,AlexNet,0.0,0.6938222229067317,Knapsack
114,24,0.9953198016232794,0.16578484237456925,24,0.19837450981140137,4,682,682,jetson2,ResNet,0.7241379310344828,0.8562616478463936,Knapsack
115,25,0.9448299915010011,0.8457878605427638,25,0.20155072212219238,4,754,543,jetson2,ResNet,0.7241379310344828,0.8896539697667408,Knapsack
116,26,0.7724084152593318,0.2679122726931327,26,0.21860289573669434,4,290,290,jetson2,ResNet,0.7241379310344828,0.9758647578875754,Knapsack
117,27,0.8827564232810972,0.46106238306195235,27,0.20332908630371094,4,311,308,jetson2,ResNet,0.7241379310344828,0.9206907538766929,Knapsack
118,28,0.9571364146924455,2.0,28,0.23517131805419922,4,360,360,jetson2,ResNet,0.7241379310344828,0.8835007581710186,Knapsack
119,29,0.9878142517458705,0.34916894938941245,29,0.21173858642578125,4,914,914,jetson2,ResNet,0.7241379310344828,0.8681618396443062,Knapsack
120,0,0.767540491466796,0.4535876731026752,10,0.23722267150878906,3,269,362,rpi4-1,MobileNet,0.7333333333333333,0.9828964209332687,Random
121,1,0.9648654117264319,0.22251933403976676,11,0.27237558364868164,3,600,451,rpi4-1,MobileNet,0.7333333333333333,0.8717698984012219,Random
122,2,0.8169696424217651,0.17822350548905716,12,0.2683088779449463,3,840,840,rpi4-1,MobileNet,0.7333333333333333,0.9356605023418119,Random
123,3,0.997526811916569,0.18290298631166108,13,0.26030492782592773,3,257,257,rpi4-1,MobileNet,0.7333333333333333,0.8485527753298154,Random
124,4,0.8359220767420156,0.10365007083001514,14,0.23087644577026367,3,607,607,rpi4-1,MobileNet,0.7333333333333333,0.9168990345605967,Random
125,5,0.8110297284611604,0.2233861701063578,15,0.22904682159423828,3,451,451,rpi4-1,MobileNet,0.7333333333333333,0.9597366395641163,Random
126,6,0.9231933580488838,0.6297350968878368,16,0.240250825881958,3,289,289,rpi4-1,MobileNet,0.7333333333333333,0.9050699876422248,Random
127,7,0.9507830977585241,0.20496890750296265,17,0.21311044692993164,3,750,750,rpi4-1,MobileNet,0.7333333333333333,0.8892397329306623,Random
128,8,0.8651075386176558,0.08930481876866414,18,0.2333519458770752,3,896,896,rpi4-1,MobileNet,0.7333333333333333,0.898101115580736,Random
129,9,0.9124929448472398,1.485598534209509,19,0.20206212997436523,3,285,285,rpi4-1,MobileNet,0.7333333333333333,0.9104201942430468,Random
130,10,0.9474347036751247,0.22272486672069428,20,0.23577332496643066,3,13,13,jetson2,MobileNet,0.7333333333333333,0.8896872002676701,Random
131,11,0.7312363604590977,0.6076867711303884,21,0.13976359367370605,3,903,929,jetson2,MobileNet,0.7333333333333333,1.0,Random
132,12,0.6910344536175367,1.003659535367323,22,0.15935134887695312,3,500,500,jetson2,MobileNet,0.7333333333333333,1.0,Random
133,13,0.6123555541865366,0.5073067008766611,23,0.21654915809631348,3,920,740,jetson2,MobileNet,0.7333333333333333,1.0,Random
134,14,0.9953198016232794,0.16578484237456925,24,0.16830205917358398,3,682,682,jetson2,MobileNet,0.7333333333333333,0.8683774616552733,Random
135,15,0.9448299915010011,0.8457878605427638,25,0.14715075492858887,3,543,543,jetson2,MobileNet,0.7333333333333333,0.8942516709161661,Random
136,16,0.7724084152593318,0.2679122726931327,26,0.13218903541564941,3,290,290,jetson2,MobileNet,0.7333333333333333,0.9804624590370008,Random
137,17,0.8827564232810972,0.46106238306195235,27,0.1584796905517578,3,312,308,jetson2,MobileNet,0.7333333333333333,0.925288455026118,Random
138,18,0.9571364146924455,2.0,28,0.1521768569946289,3,360,360,jetson2,MobileNet,0.7333333333333333,0.888098459320444,Random
139,19,0.9878142517458705,0.34916894938941245,29,0.1426386833190918,3,914,914,jetson2,MobileNet,0.7333333333333333,0.8727595407937314,Random
140,20,0.9261070304839822,0.12623282390994509,0,0.28491926193237305,3,895,450,jetson,MobileNet,0.7333333333333333,0.8639415419190686,Random
141,21,0.9784017418210066,0.12579856780873494,1,0.15468573570251465,3,244,244,jetson,MobileNet,0.7333333333333333,0.8702440037827184,Random
142,22,0.8576128684303186,0.27565424022390655,2,0.17475342750549316,3,36,35,jetson,MobileNet,0.7333333333333333,0.9378602324515073,Random
143,23,0.9724194606163241,0.2046722375278923,3,0.2019047737121582,3,990,990,jetson,MobileNet,0.7333333333333333,0.8804569363585046,Random
144,24,0.833191468889275,0.17557931705599755,4,0.1502065658569336,3,943,943,jetson,MobileNet,0.7333333333333333,0.9500709322220291,Random
145,25,0.9495457423705425,0.3432522792144344,5,0.16796422004699707,3,807,807,jetson,MobileNet,0.7333333333333333,0.8918937954813955,Random
146,26,0.6927869442913079,0.07752519543104525,6,0.16817307472229004,3,652,566,jetson,MobileNet,0.7333333333333333,0.9773380301771888,Random
147,27,0.8419696832638975,0.06368183551922116,7,0.15356826782226562,3,710,710,jetson,MobileNet,0.7333333333333333,0.9232102169589568,Random
148,28,0.9857174830474432,0.14939763967505676,8,0.1390831470489502,3,393,393,jetson,MobileNet,0.7333333333333333,0.873807925142945,Random
149,29,0.8414609250486669,0.48679672050735073,9,0.12127041816711426,3,491,491,jetson,MobileNet,0.7333333333333333,0.9459362041423331,Random
