,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
22,22,1.0,0.0,22,0.21426177024841309,3,10,10,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6108178328245114
23,23,1.0,0.0,23,0.21849679946899414,3,42,66,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6087003182142209
24,24,1.0,0.0,24,0.2346642017364502,3,192,192,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6006166170804929
25,25,1.0,0.0,25,0.2229619026184082,3,143,143,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6064677666395139
26,26,1.0,0.0,26,0.2540874481201172,3,35,35,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5909049938886594
27,27,1.0,0.0,27,0.23311877250671387,3,29,26,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.601389331695361
28,28,1.0,0.0,28,0.19114184379577637,3,178,178,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6223777960508298
29,29,1.0,0.0,29,0.2210397720336914,3,71,119,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6074288319318722
30,30,1.0,0.0,20,0.27591705322265625,3,242,163,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5799901913373898
31,31,1.0,0.0,21,0.26937365531921387,3,308,308,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.583261890289111
32,32,1.0,0.0,22,0.2129526138305664,3,10,10,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6114724110334347
33,33,1.0,0.0,23,0.21463346481323242,3,42,66,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6106319855421017
34,34,1.0,0.0,24,0.21480870246887207,3,192,192,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6105443667142819
35,35,1.0,0.0,25,0.21616864204406738,3,143,143,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6098643969266843
36,36,1.0,0.0,26,0.2586822509765625,3,35,35,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5886075924604367
37,37,1.0,0.0,27,0.22348546981811523,3,29,26,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6062059830396603
38,38,1.0,0.0,28,0.18573355674743652,3,178,178,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6250819395749997
39,39,1.0,0.0,29,0.19914889335632324,3,71,119,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6183742712705563
40,40,1.0,0.0,20,0.287062406539917,0,242,163,True,True,Random,0,rpi4-1,AlexNet,0.56522,0.742216171503125,0.4358974358974359,0.5744175146787595
41,41,1.0,0.0,21,0.2099592685699463,0,308,308,True,True,Random,0,rpi4-1,AlexNet,0.56522,0.742216171503125,0.4358974358974359,0.6129690836637448
42,42,1.0,0.0,22,0.2975008487701416,2,10,10,True,True,Random,0,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.5691982935636472
43,43,1.0,0.0,23,0.23095417022705078,0,61,66,True,True,Random,0,rpi4-1,AlexNet,0.56522,0.742216171503125,0.4358974358974359,0.6024716328351926
44,44,1.0,0.0,24,0.21437788009643555,0,186,192,True,True,Random,0,rpi4-1,AlexNet,0.56522,0.742216171503125,0.4358974358974359,0.6107597779005002
45,45,1.0,0.0,25,0.2349247932434082,4,143,143,True,True,Random,0,rpi4-1,ResNet,0.69758,0.76534232088125,0.4358974358974359,0.6004863213270139
46,46,1.0,0.0,26,0.23652338981628418,0,960,35,True,True,Random,0,rpi4-1,AlexNet,0.56522,0.742216171503125,0.4358974358974359,0.5996870230405759
47,47,1.0,0.0,27,0.2537353038787842,4,29,26,True,True,Random,0,rpi4-1,ResNet,0.69758,0.76534232088125,0.4358974358974359,0.5910810660093259
48,48,1.0,0.0,28,0.2089686393737793,0,178,178,True,True,Random,0,rpi4-1,AlexNet,0.56522,0.742216171503125,0.4358974358974359,0.6134643982618283
49,49,1.0,0.0,29,0.22156453132629395,4,119,119,True,True,Random,0,rpi4-1,ResNet,0.69758,0.76534232088125,0.4358974358974359,0.607166452285571
50,50,1.0,0.0,20,0.23785185813903809,3,206,206,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5990227888791989
51,51,1.0,0.0,21,0.22884202003479004,3,291,291,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6035277079313229
52,52,1.0,0.0,22,0.21035981178283691,3,243,243,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6127688120572995
53,53,1.0,0.0,23,0.21822690963745117,3,293,293,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6088352631299924
54,54,1.0,0.0,24,0.22888660430908203,3,194,194,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6035054157941769
55,55,1.0,0.0,25,0.2696096897125244,3,323,323,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5831438730924557
56,56,1.0,0.0,26,0.2639904022216797,3,170,170,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5859535168378781
57,57,1.0,0.0,27,0.25257301330566406,3,42,42,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5916622112958859
58,58,1.0,0.0,28,0.2946627140045166,3,257,257,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5706173609464597
59,59,1.0,0.0,29,0.5342745780944824,3,326,326,True,True,Optimal,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.45081142890147674
60,60,1.0,0.0,20,0.19594955444335938,3,206,206,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6199739407270383
61,61,1.0,0.0,21,0.1946561336517334,3,291,291,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6206206511228513
62,62,1.0,0.0,22,0.21188044548034668,3,243,243,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6120084952085446
63,63,1.0,0.0,23,0.1788625717163086,3,293,293,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6285174320905637
64,64,1.0,0.0,24,0.2294924259185791,3,194,194,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6032025049894284
65,65,1.0,0.0,25,0.22545528411865234,3,323,323,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6052210758893918
66,66,1.0,0.0,26,0.2099308967590332,3,170,170,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6129832695692014
67,67,1.0,0.0,27,0.22382807731628418,3,42,42,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6060346792905759
68,68,1.0,0.0,28,0.2317349910736084,3,257,257,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6020812224119138
69,69,1.0,0.0,29,0.2735002040863037,3,326,326,True,True,EGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5811986159055661
70,70,1.0,0.0,20,0.256134033203125,3,206,206,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5898817013471555
71,71,1.0,0.0,21,0.18802142143249512,3,291,291,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6239380072324704
72,72,1.0,0.0,22,0.25457763671875,3,243,243,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.590659899589343
73,73,1.0,0.0,23,0.21561336517333984,3,293,293,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.610142035362048
74,74,1.0,0.0,24,0.2342236042022705,3,194,194,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6008369158475827
75,75,1.0,0.0,25,0.24442338943481445,3,323,323,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5957370232313107
76,76,1.0,0.0,26,0.23002386093139648,3,170,170,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6029367874830197
77,77,1.0,0.0,27,0.24657535552978516,3,42,42,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5946610401838254
78,78,1.0,0.0,28,0.20194268226623535,3,257,257,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6169773768156003
79,79,1.0,0.0,29,0.256009578704834,3,326,326,True,True,AGP,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.589943928596301
80,80,1.0,0.0,20,0.24326181411743164,3,206,206,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5963178108900021
81,81,1.0,0.0,21,0.23607873916625977,3,291,291,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5999093483655881
82,82,1.0,0.0,22,0.20846128463745117,3,243,243,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6137180756299924
83,83,1.0,0.0,23,0.19853925704956055,3,293,293,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6186790894239377
84,84,1.0,0.0,24,0.21341443061828613,3,194,194,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6112415026395749
85,85,1.0,0.0,25,0.1931438446044922,3,323,323,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6213767956464719
86,86,1.0,0.0,26,0.2342851161956787,3,170,170,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6008061598508786
87,87,1.0,0.0,27,0.2382974624633789,3,42,42,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5987999867170285
88,88,1.0,0.0,28,0.21671223640441895,3,257,257,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6095925997465085
89,89,1.0,0.0,29,0.29965901374816895,3,326,326,True,True,Knapsack,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5681192110746335
90,90,1.0,0.0,20,0.28395724296569824,2,206,206,True,True,Random,1,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.5759700964658688
91,91,1.0,0.0,21,0.22402310371398926,3,291,291,True,True,Random,1,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6059371660917233
92,92,1.0,0.0,22,0.28913211822509766,2,243,243,True,True,Random,1,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.5733826588361691
93,93,1.0,0.0,23,0.23256397247314453,4,293,293,True,True,Random,1,rpi4-1,ResNet,0.69758,0.76534232088125,0.4358974358974359,0.6016667317121457
94,94,1.0,0.0,24,0.5485489368438721,1,194,194,True,True,Random,1,rpi4-1,DenseNet,0.77138,0.48297776649687496,0.4358974358974359,0.4436742495267819
95,95,1.0,0.0,25,0.28101181983947754,4,323,323,True,True,Random,1,rpi4-1,ResNet,0.69758,0.76534232088125,0.4358974358974359,0.5774428080289792
96,96,1.0,0.0,26,0.3043217658996582,2,170,170,True,True,Random,1,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.5657878349988889
97,97,1.0,0.0,27,0.5556097030639648,1,42,42,True,True,Random,1,rpi4-1,DenseNet,0.77138,0.48297776649687496,0.4358974358974359,0.44014386641673553
98,98,1.0,0.0,28,0.23372340202331543,4,257,257,True,True,Random,1,rpi4-1,ResNet,0.69758,0.76534232088125,0.4358974358974359,0.6010870169370602
99,99,1.0,0.0,29,0.5521349906921387,1,326,326,True,True,Random,1,rpi4-1,DenseNet,0.77138,0.48297776649687496,0.4358974358974359,0.4418812226026486
100,100,1.0,0.0,20,0.6672370433807373,3,235,236,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.3843301962583493
101,101,1.0,0.0,21,0.5074543952941895,3,164,164,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.4642215203016232
102,102,1.0,0.0,22,0.45466136932373047,3,192,186,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.4906180332868527
103,103,1.0,0.0,23,0.3414936065673828,3,208,208,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5472019146650265
104,104,1.0,0.0,24,0.346071720123291,3,291,291,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5449128578870724
105,105,1.0,0.0,25,0.3021068572998047,3,159,168,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5668952892988156
106,106,1.0,0.0,26,0.3413660526275635,3,202,202,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5472656916349362
107,107,1.0,0.0,27,0.3457612991333008,3,61,61,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5450680683820676
108,108,1.0,0.0,28,0.2281019687652588,3,178,178,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6038977335660886
109,109,1.0,0.0,29,0.20560717582702637,3,176,176,True,True,Optimal,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6151451300352048
110,110,1.0,0.0,20,0.24247503280639648,3,235,236,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5967112015455197
111,111,1.0,0.0,21,0.21479582786560059,3,164,164,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6105508040159177
112,112,1.0,0.0,22,0.20590972900390625,3,192,186,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6149938534467648
113,113,1.0,0.0,23,0.2433931827545166,3,208,208,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5962521265714597
114,114,1.0,0.0,24,0.20603466033935547,3,291,291,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6149313877790402
115,115,1.0,0.0,25,0.20123004913330078,3,159,168,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6173336933820676
116,116,1.0,0.0,26,0.19248557090759277,3,202,202,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6217059324949216
117,117,1.0,0.0,27,0.25456714630126953,3,61,61,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5906651447980832
118,118,1.0,0.0,28,0.1962425708770752,3,178,178,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6198274325101804
119,119,1.0,0.0,29,0.2033402919769287,3,176,176,True,True,EGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6162785719602536
120,120,1.0,0.0,20,0.2336869239807129,3,235,236,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6011052559583615
121,121,1.0,0.0,21,0.18937277793884277,3,164,164,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6232623289792966
122,122,1.0,0.0,22,0.19820284843444824,3,192,186,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6188472937314938
123,123,1.0,0.0,23,0.1990795135498047,3,208,208,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6184089611738156
124,124,1.0,0.0,24,0.20178675651550293,3,291,291,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6170553396909665
125,125,1.0,0.0,25,0.1952979564666748,3,159,168,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6202997397153805
126,126,1.0,0.0,26,0.19887876510620117,3,202,202,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6185093353956174
127,127,1.0,0.0,27,0.19211816787719727,3,61,61,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6218896340101193
128,128,1.0,0.0,28,0.21482181549072266,3,178,178,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6105378102033566
129,129,1.0,0.0,29,0.17955613136291504,3,176,176,True,True,AGP,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6281706522672604
130,130,1.0,0.0,20,0.2179570198059082,3,235,236,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6089702080457639
131,131,1.0,0.0,21,0.26526761054992676,3,164,164,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5853149126737546
132,132,1.0,0.0,22,0.24518370628356934,3,192,186,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5953568648069333
133,133,1.0,0.0,23,0.19412708282470703,3,208,208,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6208851765363644
134,134,1.0,0.0,24,0.20629000663757324,3,291,291,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6148037146299313
135,135,1.0,0.0,25,0.2177274227142334,3,159,168,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6090850065916013
136,136,1.0,0.0,26,0.2206127643585205,3,202,202,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6076423357694577
137,137,1.0,0.0,27,0.23567581176757812,3,61,61,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6001108120649289
138,138,1.0,0.0,28,0.2019023895263672,3,178,178,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6169975231855344
139,139,1.0,0.0,29,0.19191575050354004,3,176,176,True,True,Knapsack,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6219908426969479
140,140,1.0,0.0,20,0.251615047454834,3,235,236,True,True,Random,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.592141194221301
141,141,1.0,0.0,21,0.2647109031677246,2,164,164,True,True,Random,2,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.5855932663648556
142,142,1.0,0.0,22,0.24330425262451172,5,186,186,True,True,Random,2,rpi4-1,SqueezeNet,0.58092,0.723631531590625,0.4358974358974359,0.5962965916364621
143,143,1.0,0.0,23,0.26618313789367676,2,208,208,True,True,Random,2,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.5848571490018796
144,144,1.0,0.0,24,0.1854231357574463,3,291,291,True,True,Random,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6252371500699948
145,145,1.0,0.0,25,0.27327823638916016,2,159,168,True,True,Random,2,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.5813095997541379
146,146,1.0,0.0,26,0.2764606475830078,2,194,202,True,True,Random,2,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.579718394157214
147,147,1.0,0.0,27,0.19834351539611816,3,61,61,True,True,Random,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6187769602506589
148,148,1.0,0.0,28,0.19297051429748535,3,178,178,True,True,Random,2,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6214634607999753
149,149,1.0,0.0,29,0.26996397972106934,2,176,176,True,True,Random,2,rpi4-1,GoogLeNet,0.69778,0.7341957254281251,0.4358974358974359,0.5829667280881833
150,150,1.0,0.0,20,0.2213728427886963,3,148,148,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6072622965543698
151,151,1.0,0.0,21,0.20057439804077148,3,117,117,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6176615189283322
152,152,1.0,0.0,22,0.2059178352355957,3,143,143,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6149898003309201
153,153,1.0,0.0,23,0.28502583503723145,3,202,202,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5754358004301022
154,154,1.0,0.0,24,0.22460317611694336,3,248,250,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6056471298902463
155,155,1.0,0.0,25,0.2044970989227295,3,133,133,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6157001684873532
156,156,1.0,0.0,26,0.22774934768676758,3,289,289,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6040740441053342
157,157,1.0,0.0,27,0.1986687183380127,3,60,60,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6186143587797116
158,158,1.0,0.0,28,0.1969895362854004,3,95,95,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6194539498060178
159,159,1.0,0.0,29,0.19215822219848633,3,131,131,True,True,Optimal,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6218696068494748
160,160,1.0,0.0,20,0.2696857452392578,3,148,148,True,True,EGP,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.583105845329089
161,161,1.0,0.0,21,0.27098989486694336,3,117,117,True,True,EGP,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.5824537705152463
162,162,1.0,0.0,22,0.20237469673156738,3,143,143,True,True,EGP,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6167613695829343
163,163,1.0,0.0,23,0.23549318313598633,3,202,202,True,True,EGP,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6002021263807248
164,164,1.0,0.0,24,0.22007012367248535,3,248,250,True,True,EGP,3,rpi4-1,MobileNet,0.71878,0.8098070827125,0.4358974358974359,0.6079136561124753
