,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_accuracy,served_pre_accuracy,post-QoS,QoS
25,25,1.0,0.0,15,0.19562816619873047,3,117,117,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7463004450024375,0.8098070827125
26,26,1.0,0.0,16,0.2167975902557373,3,225,235,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7357157329739341,0.8098070827125
27,27,1.0,0.0,17,0.2787914276123047,3,138,138,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7047188142956504,0.8098070827125
28,28,1.0,0.0,18,0.20353078842163086,3,184,191,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7423491338909873,0.8098070827125
29,29,1.0,0.0,19,0.2071549892425537,3,170,170,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7405370334805259,0.8098070827125
30,30,1.0,0.0,10,0.2871112823486328,3,274,274,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7005588869274864,0.8098070827125
31,31,1.0,0.0,11,0.21715164184570312,3,202,170,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7355387071789512,0.8098070827125
32,32,1.0,0.0,12,0.23889851570129395,3,258,258,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7246652702511558,0.8098070827125
33,33,1.0,0.0,13,0.26187777519226074,3,229,229,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7131756405056724,0.8098070827125
34,34,1.0,0.0,14,0.24143576622009277,3,26,26,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7233966449917564,0.8098070827125
35,35,1.0,0.0,15,0.23818421363830566,3,117,117,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7250224212826499,0.8098070827125
36,36,1.0,0.0,16,0.18574881553649902,3,225,235,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7512401203335533,0.8098070827125
37,37,1.0,0.0,17,0.197129487991333,3,138,138,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7455497841061363,0.8098070827125
38,38,1.0,0.0,18,0.18668437004089355,3,184,191,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.750772343081356,0.8098070827125
39,39,1.0,0.0,19,0.20943188667297363,3,170,170,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),0,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.739398584765316,0.8098070827125
40,40,1.0,0.0,10,0.3104844093322754,4,274,274,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,ResNet,0.5454545454545454,0.69758,0.617485068061135,0.76534232088125
41,41,1.0,0.0,11,0.33548951148986816,4,202,170,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,ResNet,0.5454545454545454,0.69758,0.6049825169823386,0.76534232088125
42,42,1.0,0.0,12,0.2938680648803711,4,258,258,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,ResNet,0.5454545454545454,0.69758,0.6257932402870872,0.76534232088125
43,43,1.0,0.0,13,0.19486474990844727,0,229,229,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,AlexNet,0.5118343195266272,0.56522,0.65848478480909,0.742216171503125
44,44,1.0,0.0,14,0.289381742477417,2,26,26,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,GoogLeNet,0.6395348837209303,0.69778,0.6750765706217566,0.7341957254281251
45,45,1.0,0.0,15,0.18071961402893066,0,117,117,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,AlexNet,0.5118343195266272,0.56522,0.6655573527488483,0.742216171503125
46,46,1.0,0.0,16,0.2656550407409668,0,225,235,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,AlexNet,0.5118343195266272,0.56522,0.6230896393928302,0.742216171503125
47,47,1.0,0.0,17,0.22157025337219238,0,608,138,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,AlexNet,0.5118343195266272,0.56522,0.6451320330772174,0.742216171503125
48,48,1.0,0.0,18,0.3014979362487793,4,184,191,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,ResNet,0.5454545454545454,0.69758,0.6219783046028831,0.76534232088125
49,49,1.0,0.0,19,0.2703578472137451,4,170,170,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),0,rpi4-1,ResNet,0.5454545454545454,0.69758,0.6375483491204001,0.76534232088125
50,50,1.0,0.0,10,0.3326387405395508,3,236,165,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.6777951578320274,0.8098070827125
51,51,1.0,0.0,11,0.21296381950378418,3,316,316,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7376326183499107,0.8098070827125
52,52,1.0,0.0,12,0.1991748809814453,3,290,292,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7445270876110801,0.8098070827125
53,53,1.0,0.0,13,0.19807124137878418,3,973,65,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7450789074124107,0.8098070827125
54,54,1.0,0.0,14,0.1909642219543457,3,81,81,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7486324171246299,0.8098070827125
55,55,1.0,0.0,15,0.1904587745666504,3,117,117,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7488851408184776,0.8098070827125
56,56,1.0,0.0,16,0.19390058517456055,3,224,224,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7471642355145225,0.8098070827125
57,57,1.0,0.0,17,0.23698210716247559,3,218,218,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.725623474520565,0.8098070827125
58,58,1.0,0.0,18,0.22880816459655762,3,219,219,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.729710445803524,0.8098070827125
59,59,1.0,0.0,19,0.20575785636901855,3,325,325,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7412355999172935,0.8098070827125
60,60,1.0,0.0,10,0.24780654907226562,3,236,165,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.72021125356567,0.8098070827125
61,61,1.0,0.0,11,0.21260690689086914,3,316,316,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7378110746563682,0.8098070827125
62,62,1.0,0.0,12,0.20305585861206055,3,290,292,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7425865987957725,0.8098070827125
63,63,1.0,0.0,13,0.24286699295043945,3,973,65,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.722681031626583,0.8098070827125
64,64,1.0,0.0,14,0.22755193710327148,3,81,81,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.730338559550167,0.8098070827125
65,65,1.0,0.0,15,0.20543575286865234,3,117,117,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7413966516674766,0.8098070827125
66,66,1.0,0.0,16,0.21287322044372559,3,224,224,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.73767791787994,0.8098070827125
67,67,1.0,0.0,17,0.20068764686584473,3,218,218,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7437707046688804,0.8098070827125
68,68,1.0,0.0,18,0.18311476707458496,3,219,219,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7525571445645103,0.8098070827125
69,69,1.0,0.0,19,0.2026214599609375,3,325,325,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03EGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.742803798121334,0.8098070827125
70,70,1.0,0.0,10,0.2700026035308838,3,236,165,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7091132263363609,0.8098070827125
71,71,1.0,0.0,11,0.21148967742919922,3,316,316,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7383696893872032,0.8098070827125
72,72,1.0,0.0,12,0.1838223934173584,3,290,292,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7522033313931236,0.8098070827125
73,73,1.0,0.0,13,0.19266080856323242,3,973,65,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7477841238201866,0.8098070827125
74,74,1.0,0.0,14,0.22400927543640137,3,81,81,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7321098903836021,0.8098070827125
75,75,1.0,0.0,15,0.24510455131530762,3,117,117,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.721562252444149,0.8098070827125
76,76,1.0,0.0,16,0.2154080867767334,3,224,224,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7364104847134361,0.8098070827125
77,77,1.0,0.0,17,0.2166759967803955,3,218,218,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.735776529711605,0.8098070827125
78,78,1.0,0.0,18,0.2304677963256836,3,219,219,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.728880629938961,0.8098070827125
79,79,1.0,0.0,19,0.2030642032623291,3,325,325,True,True,bytearray(b'\x80\x04\x95\x07\x00\x00\x00\x00\x00\x00\x00\x8c\x03AGP\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7425824264706382,0.8098070827125
80,80,1.0,0.0,10,0.32624030113220215,3,236,165,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.6809943775357017,0.8098070827125
81,81,1.0,0.0,11,0.2035965919494629,3,316,316,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7423162321270713,0.8098070827125
82,82,1.0,0.0,12,0.18036770820617676,3,290,292,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7539306739987144,0.8098070827125
83,83,1.0,0.0,13,0.1958322525024414,3,973,65,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7461984018505821,0.8098070827125
84,84,1.0,0.0,14,0.23145461082458496,3,81,81,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7283872226895103,0.8098070827125
85,85,1.0,0.0,15,0.20804953575134277,3,117,117,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7400897602261314,0.8098070827125
86,86,1.0,0.0,16,0.18577957153320312,3,224,224,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7512247423352012,0.8098070827125
87,87,1.0,0.0,17,0.19300174713134766,3,218,218,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7476136545361289,0.8098070827125
88,88,1.0,0.0,18,0.20478105545043945,3,219,219,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.741724000376583,0.8098070827125
89,89,1.0,0.0,19,0.20039939880371094,3,325,325,True,True,bytearray(b'\x80\x04\x95\x0c\x00\x00\x00\x00\x00\x00\x00\x8c\x08Knapsack\x94.'),1,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7439148286999473,0.8098070827125
90,90,1.0,0.0,10,0.262988805770874,4,165,165,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,ResNet,0.5454545454545454,0.69758,0.6412328698418357,0.76534232088125
91,91,1.0,0.0,11,0.22774815559387207,4,316,316,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,ResNet,0.5454545454545454,0.69758,0.6588531949303367,0.76534232088125
92,92,1.0,0.0,12,0.23726367950439453,2,292,292,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,GoogLeNet,0.6395348837209303,0.69778,0.7011356021082679,0.7341957254281251
93,93,1.0,0.0,13,0.19831633567810059,0,973,65,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,AlexNet,0.5118343195266272,0.56522,0.6567589919242633,0.742216171503125
94,94,1.0,0.0,14,0.22947072982788086,4,81,81,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,ResNet,0.5454545454545454,0.69758,0.6579919078133323,0.76534232088125
95,95,1.0,0.0,15,0.27614331245422363,2,117,117,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,GoogLeNet,0.6395348837209303,0.69778,0.6816957856333533,0.7341957254281251
96,96,1.0,0.0,16,0.30930590629577637,4,244,224,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,ResNet,0.5454545454545454,0.69758,0.6180743195793845,0.76534232088125
97,97,1.0,0.0,17,0.2609832286834717,2,218,218,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,GoogLeNet,0.6395348837209303,0.69778,0.6892758275187293,0.7341957254281251
98,98,1.0,0.0,18,0.2828958034515381,2,219,219,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,GoogLeNet,0.6395348837209303,0.69778,0.6783195401346961,0.7341957254281251
99,99,1.0,0.0,19,0.20553326606750488,0,325,325,True,True,bytearray(b'\x80\x04\x95\n\x00\x00\x00\x00\x00\x00\x00\x8c\x06Random\x94.'),1,rpi4-1,AlexNet,0.5118343195266272,0.56522,0.6531505267295612,0.742216171503125
100,100,1.0,0.0,10,0.21936583518981934,3,262,262,True,True,bytearray(b'\x80\x04\x95\x0b\x00\x00\x00\x00\x00\x00\x00\x8c\x07Optimal\x94.'),2,rpi4-1,MobileNet,0.6882290562036055,0.71878,0.7344316105068931,0.8098070827125
