,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,client_id,served_model_name,served_accuracy,QoS,algorithm,mc_run
27,27,0.930297025620322,0.002291049973832649,127,0.21208858489990234,3,565,565,rpi4-1,MobileNet,0.7206896551724138,0.8427469310445285,Optimal,0
28,28,0.8291547197109005,0.09744561576330678,128,0.2611832618713379,3,905,905,rpi4-1,MobileNet,0.7206896551724138,0.9048330562037489,Optimal,0
29,29,0.6182656060096661,0.021323925588347222,129,0.2863788604736328,3,201,201,rpi4-1,MobileNet,0.7206896551724138,0.9337362662786786,Optimal,0
30,30,0.8832238552317849,0.028047537389704096,130,0.23798680305480957,3,692,692,rpi4-1,MobileNet,0.7206896551724138,0.866248083554038,Optimal,0
31,31,0.7265435042011874,0.014072542189008245,131,0.26718568801879883,3,489,743,rpi4-1,MobileNet,0.7206896551724138,0.9337947890281655,Optimal,0
32,32,0.7253904904530013,0.14153218942008716,132,0.2309889793395996,3,835,892,rpi4-1,MobileNet,0.7206896551724138,0.9752853848798282,Optimal,0
33,33,0.9447643823332466,0.0665009380380309,133,0.31984853744506836,3,798,798,rpi4-1,MobileNet,0.7206896551724138,0.8246257365678242,Optimal,0
34,34,0.943586721761709,0.11983531506920697,134,0.26811933517456055,3,218,218,rpi4-1,MobileNet,0.7206896551724138,0.8514804616790139,Optimal,0
35,35,0.9913842764022672,0.15446080715795893,135,0.24428367614746094,3,283,285,rpi4-1,MobileNet,0.7206896551724138,0.8421969721376978,Optimal,0
36,36,0.9806320048032241,0.2005998752094579,136,0.2924928665161133,3,571,571,rpi4-1,MobileNet,0.7206896551724138,0.847055577357931,Optimal,0
37,37,0.8634886919099509,0.32634871855850484,137,0.25923609733581543,3,787,787,rpi4-1,MobileNet,0.7206896551724138,0.9286004816312314,Optimal,0
38,38,0.9782654084281375,0.013551918192163512,138,0.25721240043640137,3,456,456,rpi4-1,MobileNet,0.7206896551724138,0.8102970028110787,Optimal,0
39,39,0.9456554609243822,0.22035724225706463,139,0.30444979667663574,3,590,590,rpi4-1,MobileNet,0.7206896551724138,0.8664939585191229,Optimal,0
40,40,0.8724562280178019,0.08519760885353025,140,0.323178768157959,3,859,662,rpi4-1,MobileNet,0.7206896551724138,0.8646214237511988,Optimal,0
41,41,0.9120688012165222,0.20441137564585007,141,0.31479501724243164,3,624,624,rpi4-1,MobileNet,0.7206896551724138,0.8767145165788004,Optimal,0
42,42,0.6082635021487468,0.025235128290200807,142,0.288740873336792,3,438,438,rpi4-1,MobileNet,0.7206896551724138,0.9341235637383523,Optimal,0
43,43,0.9642882283953574,0.003675150863108878,143,0.27551841735839844,3,463,463,rpi4-1,MobileNet,0.7206896551724138,0.8102398967647058,Optimal,0
44,44,0.5978462506297246,0.24345615276140462,144,0.25171399116516113,3,737,737,rpi4-1,MobileNet,0.7206896551724138,0.9979355403990608,Optimal,0
45,45,0.9056006873097565,0.16402377996320383,145,0.2155754566192627,3,626,626,rpi4-1,MobileNet,0.7206896551724138,0.8946565647673139,Optimal,0
46,46,0.9797070929372379,0.24166280203810614,146,0.2512996196746826,3,723,723,rpi4-1,MobileNet,0.7206896551724138,0.8680820767084438,Optimal,0
47,47,0.8122246516280927,0.17487856713166916,147,0.2704622745513916,3,415,960,rpi4-1,MobileNet,0.7206896551724138,0.93033657491723,Optimal,0
48,48,0.9396404717665617,0.16470327664230694,148,0.2534637451171875,3,82,82,rpi4-1,MobileNet,0.7206896551724138,0.8683344745842059,Optimal,0
49,49,0.9357170144423107,0.03323619320847099,149,0.2539956569671631,3,423,598,rpi4-1,MobileNet,0.7206896551724138,0.8372964544253785,Optimal,0
50,50,0.4924578671504338,0.026428916403360182,150,0.22757840156555176,0,397,599,rpi4-1,AlexNet,0.3,0.8534836951342353,Optimal,0
51,51,0.7078650803097002,0.1371886910656372,151,0.24303197860717773,3,629,836,rpi4-1,MobileNet,0.7206896551724138,0.9735391781146149,Optimal,0
52,52,0.9245130230540755,0.07880743795136493,152,0.29276013374328613,3,633,633,rpi4-1,MobileNet,0.7206896551724138,0.8446001421111888,Optimal,0
53,53,0.8640858928549685,0.01761441429338509,153,0.3281562328338623,3,816,87,rpi4-1,MobileNet,0.7206896551724138,0.8506664265236032,Optimal,0
54,54,0.7969319825926706,0.03863752798038503,154,0.3358583450317383,3,281,287,rpi4-1,MobileNet,0.7206896551724138,0.8875736320270333,Optimal,0
55,55,0.9810929787841383,0.04933269438614414,155,0.24979782104492188,3,345,345,rpi4-1,MobileNet,0.7206896551724138,0.8196820565294434,Optimal,0
56,56,0.8893657012036784,0.1089077272194253,156,0.31736254692077637,3,423,423,rpi4-1,MobileNet,0.7206896551724138,0.86354827205903,Optimal,0
57,57,0.2532226009828491,0.0288837691781349,157,0.29291558265686035,0,284,284,rpi4-1,AlexNet,0.3,0.9339920466303187,Optimal,0
58,58,0.5997361472086697,0.04387295647290212,158,0.22368454933166504,3,790,126,rpi4-1,MobileNet,0.7206896551724138,0.9550471017853093,Optimal,0
59,59,0.8000952427123367,0.25976926990058474,159,0.2854430675506592,3,455,455,rpi4-1,MobileNet,0.7206896551724138,0.95387875681752,Optimal,0
60,60,0.9592989545625245,0.1365097876587033,160,0.32819437980651855,3,99,99,rpi4-1,MobileNet,0.7206896551724138,0.8327742022679909,Optimal,0
61,61,0.9873510104610492,0.15061651629870845,161,0.2294301986694336,3,378,378,rpi4-1,MobileNet,0.7206896551724138,0.846965901763001,Optimal,0
62,62,0.9959360723694269,0.04916163699827787,162,0.24705862998962402,3,763,763,rpi4-1,MobileNet,0.7206896551724138,0.812902543153657,Optimal,0
63,63,0.8878070169536487,0.2046867094201733,163,0.27629542350769043,3,462,462,rpi4-1,MobileNet,0.7206896551724138,0.8985391405875033,Optimal,0
64,64,0.7574865609195871,0.2724701794814754,164,0.26839256286621094,3,985,985,rpi4-1,MobileNet,0.7206896551724138,0.9816015471264133,Optimal,0
65,65,0.881860490555083,0.2250917991774497,165,0.2659873962402344,3,142,142,rpi4-1,MobileNet,0.7206896551724138,0.9091906830429692,Optimal,0
66,66,0.907921608557887,0.08047856601608697,166,0.24845314025878906,3,372,372,rpi4-1,MobileNet,0.7206896551724138,0.864390379746588,Optimal,0
67,67,0.6287600734690708,0.06219171539738034,167,0.24349594116210938,3,164,164,rpi4-1,MobileNet,0.7206896551724138,0.9546739435588177,Optimal,0
68,68,0.8305448951898955,0.05242482182184116,168,0.28212404251098633,3,246,246,rpi4-1,MobileNet,0.7206896551724138,0.8876475748189728,Optimal,0
69,69,0.8846224855012832,0.052838743640681675,169,0.3567807674407959,3,803,803,rpi4-1,MobileNet,0.7206896551724138,0.8420480788855367,Optimal,0
70,70,0.8953778563483553,0.2692155170298238,170,0.277665376663208,3,756,738,rpi4-1,MobileNet,0.7206896551724138,0.9105434345036831,Optimal,0
71,71,0.9969555701910621,0.09661791124121506,171,0.2734198570251465,3,902,531,rpi4-1,MobileNet,0.7206896551724138,0.817666556044693,Optimal,0
72,72,0.584989692423556,0.21626219665223995,172,0.21181535720825195,0,687,687,rpi4-1,AlexNet,0.3,0.857505153788222,Optimal,0
73,73,0.6965094695725507,0.034372318151844175,173,0.2473137378692627,3,267,265,rpi4-1,MobileNet,0.7206896551724138,0.9467646450706454,Optimal,0
74,74,0.9575784893085333,0.32308120304974663,174,0.25605130195617676,3,776,513,rpi4-1,MobileNet,0.7206896551724138,0.8815555829319403,Optimal,0
75,75,0.9836675656884437,0.03193545366883269,175,0.2836449146270752,3,148,148,rpi4-1,MobileNet,0.7206896551724138,0.8055836795024245,Optimal,0
76,76,0.9961162158358795,0.262820727610053,176,0.22878527641296387,3,387,387,rpi4-1,MobileNet,0.7206896551724138,0.8622867196682671,Optimal,0
77,77,0.9760334681063563,0.007446597307730987,177,0.2772078514099121,3,655,655,rpi4-1,MobileNet,0.7206896551724138,0.8048877800074835,Optimal,0
78,78,0.7149893042834761,0.16080222817001988,178,0.21440505981445312,3,592,592,rpi4-1,MobileNet,0.7206896551724138,0.9865992920888917,Optimal,0
79,79,0.9959226355801695,0.022065523668466962,179,0.21677064895629883,3,88,88,rpi4-1,MobileNet,0.7206896551724138,0.8137072284741642,Optimal,0
80,80,0.9730625823906919,0.06139024910365371,180,0.23217487335205078,3,124,582,rpi4-1,MobileNet,0.7206896551724138,0.8311173803287617,Optimal,0
81,81,0.9615874446121164,0.1079415655921562,181,0.22928595542907715,3,150,147,rpi4-1,MobileNet,0.7206896551724138,0.8492150078209184,Optimal,0
82,82,0.9157364195717183,0.22339474060147216,182,0.18975591659545898,3,876,435,rpi4-1,MobileNet,0.7206896551724138,0.9024766178003478,Optimal,0
83,83,0.9363916836855173,0.3343607865067472,183,0.26111745834350586,3,920,405,rpi4-1,MobileNet,0.7206896551724138,0.8921489857434483,Optimal,0
84,84,0.8489906210154597,0.35132577950287014,184,0.2936697006225586,3,376,376,rpi4-1,MobileNet,0.7206896551724138,0.9358495170784771,Optimal,0
85,85,0.8916735603689068,0.10172659084855894,185,0.25791072845458984,3,798,798,rpi4-1,MobileNet,0.7206896551724138,0.8754620130002457,Optimal,0
86,86,0.9013068837809445,0.22406227822052072,186,0.24659991264343262,3,135,135,rpi4-1,MobileNet,0.7206896551724138,0.9040569770900067,Optimal,0
87,87,0.8336882138525754,0.07673423973967364,187,0.24371814727783203,3,176,176,rpi4-1,MobileNet,0.7206896551724138,0.9017547437753796,Optimal,0
88,88,0.8721086772370682,0.3574406857108399,188,0.2908632755279541,3,724,724,rpi4-1,MobileNet,0.7206896551724138,0.9242904889676729,Optimal,0
89,89,0.8564285487531026,0.12478805505089896,189,0.24912714958190918,3,307,307,rpi4-1,MobileNet,0.7206896551724138,0.9010457795769031,Optimal,0
90,90,0.918984255965001,0.07746266477595848,190,0.2510852813720703,3,831,831,rpi4-1,MobileNet,0.7206896551724138,0.8574470454546784,Optimal,0
91,91,0.8449162250493423,0.059837061815909566,191,0.24300765991210938,3,287,287,rpi4-1,MobileNet,0.7206896551724138,0.8920940655374858,Optimal,0
92,92,0.9779224315854564,0.10387328351708157,192,0.28159308433532715,3,650,650,rpi4-1,MobileNet,0.7206896551724138,0.8269536615889173,Optimal,0
93,93,0.8815933485003492,0.01049836915948774,193,0.2528665065765381,3,897,897,rpi4-1,MobileNet,0.7206896551724138,0.8589561189817697,Optimal,0
94,94,0.8291767177122372,0.11388065241532487,194,0.342423677444458,3,471,471,rpi4-1,MobileNet,0.7206896551724138,0.8886207124728049,Optimal,0
95,95,0.8590988012441496,0.05774565924018047,195,0.28853750228881836,3,791,790,rpi4-1,MobileNet,0.7206896551724138,0.8730974662019726,Optimal,0
96,96,0.8793453725925975,0.00013800168353462716,196,0.24413108825683594,3,352,352,rpi4-1,MobileNet,0.7206896551724138,0.8596738696465829,Optimal,0
97,97,0.8998483828236854,0.03908484491638355,197,0.254260778427124,3,742,477,rpi4-1,MobileNet,0.7206896551724138,0.856626652796679,Optimal,0
98,98,0.989681244985687,0.02428530587455325,198,0.23917007446289062,3,181,181,rpi4-1,MobileNet,0.7206896551724138,0.8117830129462791,Optimal,0
99,99,0.9783542451163716,0.10434368277597443,199,0.22627496719360352,3,794,794,rpi4-1,MobileNet,0.7206896551724138,0.8406848839236138,Optimal,0
100,100,0.9153990408090182,0.33166870212532124,0,0.6284582614898682,3,111,111,jetson2,MobileNet,0.7206896551724138,0.828447917340561,Optimal,0
101,101,0.9680203925919697,0.1082854031509207,1,0.27503085136413574,3,12,12,jetson2,MobileNet,0.7206896551724138,0.8346482692369183,Optimal,0
102,102,0.9782846782735634,0.23995212243265443,2,0.2241201400756836,3,588,588,jetson2,MobileNet,0.7206896551724138,0.8712024884494252,Optimal,0
103,103,0.9986281545847351,0.021763601530290447,3,0.22132182121276855,3,858,703,jetson2,MobileNet,0.7206896551724138,0.8111411953732198,Optimal,0
104,104,0.9339252304042495,0.14090789307593557,4,0.18435192108154297,3,254,172,jetson2,MobileNet,0.7206896551724138,0.8825212053826803,Optimal,0
105,105,0.8476112076182087,0.06453991354539218,5,0.1852726936340332,3,346,345,jetson2,MobileNet,0.7206896551724138,0.9063560287549423,Optimal,0
106,106,0.9512237781489855,0.1492104845642106,6,0.1503582000732422,3,82,133,jetson2,MobileNet,0.7206896551724138,0.8844460096344562,Optimal,0
107,107,0.5626526932652218,0.16091956172606456,7,0.1714768409729004,0,297,345,jetson2,AlexNet,0.3,0.8660343335556802,Optimal,0
108,108,0.9641429861571879,0.12145512456303137,8,0.19270849227905273,3,166,164,jetson2,MobileNet,0.7206896551724138,0.8604599925786076,Optimal,0
109,109,0.7539493057427934,0.0333044334199785,9,0.15341973304748535,3,319,319,jetson2,MobileNet,0.7206896551724138,0.9533413498079335,Optimal,0
110,110,0.9116620363864395,0.19103107564793034,10,0.18097686767578125,3,897,435,jetson2,MobileNet,0.7206896551724138,0.9045138093929872,Optimal,0
111,111,0.976934506723522,0.049401857861592915,11,0.1720433235168457,3,25,25,jetson2,MobileNet,0.7206896551724138,0.8412172078106327,Optimal,0
112,112,0.8701845996648113,0.07548604421871113,12,0.16284775733947754,3,747,747,jetson2,MobileNet,0.7206896551724138,0.9034120994736097,Optimal,0
113,113,0.9351156851233022,0.36050787291099634,13,0.1439838409423828,3,20,20,jetson2,MobileNet,0.7206896551724138,0.8927869850245558,Optimal,0
114,114,0.9934136680991204,0.012993961495478287,14,0.11845684051513672,3,716,716,jetson2,MobileNet,0.7206896551724138,0.8372722737817322,Optimal,0
115,115,0.850665591031466,0.05381382133028262,15,0.18915557861328125,3,927,927,jetson2,MobileNet,0.7206896551724138,0.9011765927497242,Optimal,0
116,116,0.9276490754226632,0.056719509667438134,16,0.1851177215576172,3,281,281,jetson2,MobileNet,0.7206896551724138,0.8644207369023306,Optimal,0
117,117,0.8495020845924679,0.17328571669004636,17,0.20516681671142578,3,823,823,jetson2,MobileNet,0.7206896551724138,0.9276235102846281,Optimal,0
118,118,0.8516609333713423,0.0924382305210634,18,0.22753119468688965,3,858,497,jetson2,MobileNet,0.7206896551724138,0.9007411198590791,Optimal,0
119,119,0.9950275889653054,0.005535868152779631,19,0.1948387622833252,3,914,914,jetson2,MobileNet,0.7206896551724138,0.8155053095709177,Optimal,0
120,120,0.5449991836761393,0.032294427144108476,20,0.18288445472717285,0,652,413,jetson2,AlexNet,0.3,0.8398529012661642,Optimal,0
121,121,0.936287375458863,0.04760076984429944,21,0.1749861240386963,3,659,659,jetson2,MobileNet,0.7206896551724138,0.8603548013081762,Optimal,0
122,122,0.6495519362832847,0.0866422189241349,22,0.20875930786132812,3,474,474,jetson2,MobileNet,0.7206896551724138,0.9694707277657018,Optimal,0
123,123,0.5918520043184134,0.04095479321558329,23,0.1856250762939453,0,550,967,jetson2,AlexNet,0.3,0.8179064270712029,Optimal,0
124,124,0.8064990083179981,0.4852206427949249,24,0.18534493446350098,3,222,348,jetson2,MobileNet,0.7206896551724138,0.9570953234272078,Optimal,0
125,125,0.9819701186934761,0.08862398385806321,25,0.20353198051452637,3,486,486,jetson2,MobileNet,0.7206896551724138,0.840632769075353,Optimal,0
126,126,0.9481297692049845,0.06323097764760609,26,0.20937848091125488,3,543,422,jetson2,MobileNet,0.7206896551724138,0.8497430671678025,Optimal,0
127,127,0.8294145636318717,0.19157396874558622,27,0.1741039752960205,3,777,623,jetson2,MobileNet,0.7206896551724138,0.945637545770271,Optimal,0
128,128,0.8143956929706815,0.061453875920881716,28,0.18727636337280273,3,214,214,jetson2,MobileNet,0.7206896551724138,0.9216913592378859,Optimal,0
129,129,0.8269659402742007,0.28207569577843594,29,0.19395756721496582,3,5,5,jetson2,MobileNet,0.7206896551724138,0.9468618574491066,Optimal,0
130,130,0.8985948498360451,0.004622654657244973,30,0.17462491989135742,3,509,865,jetson2,MobileNet,0.7206896551724138,0.8685468363596562,Optimal,0
131,131,0.8619609456821341,0.031818327055400754,31,0.20598220825195312,3,367,367,jetson2,MobileNet,0.7206896551724138,0.8858233844460017,Optimal,0
132,132,0.8891325239934507,0.056212124707643786,32,0.1978754997253418,3,203,203,jetson2,MobileNet,0.7206896551724138,0.880362721835057,Optimal,0
133,133,0.6217765207379151,0.002634063238988784,33,0.16261601448059082,3,606,606,jetson2,MobileNet,0.7206896551724138,0.9600045121895995,Optimal,0
134,134,0.934651698218965,0.3992328160962918,34,0.13192486763000488,3,607,607,jetson2,MobileNet,0.7206896551724138,0.8930189784767244,Optimal,0
135,135,0.8474775701810329,0.010071737472428639,35,0.16064953804016113,3,548,453,jetson2,MobileNet,0.7206896551724138,0.8989615923537573,Optimal,0
136,136,0.9677445817762871,0.12182379288119674,36,0.1198725700378418,3,52,52,jetson2,MobileNet,0.7206896551724138,0.8764725366980634,Optimal,0
137,137,0.9386704865203503,0.01993994561248192,37,0.1557013988494873,3,162,166,jetson2,MobileNet,0.7206896551724138,0.8570692210167804,Optimal,0
138,138,0.7410301762367144,0.11717416224602957,38,0.1371147632598877,3,945,945,jetson2,MobileNet,0.7206896551724138,0.9848445892143851,Optimal,0
139,139,0.9836425995685916,0.10831633043754987,39,0.14551830291748047,3,812,812,jetson2,MobileNet,0.7206896551724138,0.8592230346819285,Optimal,0
140,140,0.9599714896013938,0.03619350740773524,40,0.1420755386352539,3,69,69,jetson2,MobileNet,0.7206896551724138,0.8538885749786304,Optimal,0
141,141,0.9743532561459982,0.013692286501638753,41,0.15552139282226562,3,412,686,jetson2,MobileNet,0.7206896551724138,0.837710922933051,Optimal,0
142,142,0.9078633283629278,0.05681632708566446,42,0.20618939399719238,3,788,788,jetson2,MobileNet,0.7206896551724138,0.8690698966768611,Optimal,0
143,143,0.8764367375512995,0.15777843069928693,43,0.17513728141784668,3,109,109,jetson2,MobileNet,0.7206896551724138,0.9177867461309173,Optimal,0
144,144,0.9961111379084092,0.1551353757578968,44,0.14473462104797363,3,491,491,jetson2,MobileNet,0.7206896551724138,0.8622892586320023,Optimal,0
145,145,0.9857822682745678,0.016412184130631155,45,0.23872780799865723,3,295,295,jetson2,MobileNet,0.7206896551724138,0.8118747874819164,Optimal,0
146,146,0.9172861191107363,0.01059199051421458,46,0.17521047592163086,3,954,954,jetson2,MobileNet,0.7206896551724138,0.8605471466789847,Optimal,0
147,147,0.8407033754623593,0.030711681656618247,47,0.20883989334106445,3,690,690,jetson2,MobileNet,0.7206896551724138,0.8954610869339157,Optimal,0
148,148,0.9670708174960662,0.022007225357825292,48,0.19130444526672363,3,330,330,jetson2,MobileNet,0.7206896551724138,0.8344851138609493,Optimal,0
149,149,0.9477964927565797,0.06573692733716069,49,0.21604180335998535,3,807,807,jetson2,MobileNet,0.7206896551724138,0.8488703622022109,Optimal,0
150,150,0.9016115424071187,0.22750627437970705,50,0.24142670631408691,3,403,403,jetson2,MobileNet,0.7206896551724138,0.9060589483990525,Optimal,0
151,151,0.9833065242350277,0.01699562789442142,51,0.25711965560913086,3,396,390,jetson2,MobileNet,0.7206896551724138,0.8086605585400157,Optimal,0
152,152,0.775178134212898,0.07565587417493227,52,0.20355653762817383,3,381,381,jetson2,MobileNet,0.7206896551724138,0.9407805946164475,Optimal,0
153,153,0.8266748127160084,0.0014828438706641698,53,0.1817936897277832,3,3,49,jetson2,MobileNet,0.7206896551724138,0.901929709763923,Optimal,0
154,154,0.8573274465776135,0.18088635583515564,54,0.4155874252319336,3,97,97,jetson2,MobileNet,0.7206896551724138,0.8730058369482057,Optimal,0
155,155,0.9436876309155379,0.15965083936628624,55,0.21485424041748047,3,111,111,jetson2,MobileNet,0.7206896551724138,0.8747001618656394,Optimal,0
156,156,0.9822970283740571,0.0695403954849052,56,0.2442939281463623,3,751,631,jetson2,MobileNet,0.7206896551724138,0.8255079302338141,Optimal,0
157,157,0.9693848664173018,0.014841559546922465,57,0.15678906440734863,3,606,606,jetson2,MobileNet,0.7206896551724138,0.8401655181624494,Optimal,0
158,158,0.8058412687775374,0.05930212514619101,58,0.16798949241638184,3,687,406,jetson2,MobileNet,0.7206896551724138,0.9302523513798905,Optimal,0
159,159,0.9517060683883585,0.2812893522074729,59,0.1580495834350586,3,23,14,jetson2,MobileNet,0.7206896551724138,0.8844917933920277,Optimal,0
160,160,0.8195561005056337,0.07020161956495502,60,0.13782238960266113,3,566,566,jetson2,MobileNet,0.7206896551724138,0.9336615848239636,Optimal,0
161,161,0.9790905370964302,0.0800358221380887,61,0.18515634536743164,3,132,132,jetson2,MobileNet,0.7206896551724138,0.8445194282306561,Optimal,0
162,162,0.8149385496243238,0.1260748874051661,62,0.18584990501403809,3,579,542,jetson2,MobileNet,0.7206896551724138,0.9379317983718269,Optimal,0
163,163,0.9746488754957711,0.09835405647531137,63,0.2532618045806885,3,805,805,jetson2,MobileNet,0.7206896551724138,0.8342934528119771,Optimal,0
164,164,0.9395043479550419,0.18569253367244268,64,0.25558018684387207,3,245,245,jetson2,MobileNet,0.7206896551724138,0.8731207403158285,Optimal,0
165,165,0.8869317440331865,0.07658851624760812,65,0.2524116039276123,3,597,777,jetson2,MobileNet,0.7206896551724138,0.8729231836496125,Optimal,0
166,166,0.7787428636383638,0.2158954058538645,66,0.2799088954925537,3,511,511,jetson2,MobileNet,0.7206896551724138,0.9549700233573527,Optimal,0
167,167,0.8499129770190741,0.1526650571914438,67,0.2359306812286377,3,580,580,jetson2,MobileNet,0.7206896551724138,0.9145719330673714,Optimal,0
168,168,0.8294928206197918,0.12027254250902339,68,0.3330068588256836,3,305,300,jetson2,MobileNet,0.7206896551724138,0.892414838197146,Optimal,0
169,169,0.9767730430969112,0.0012681293614531604,69,0.22976279258728027,3,455,618,jetson2,MobileNet,0.7206896551724138,0.8148346402312945,Optimal,0
170,170,0.7667554943022823,0.04130009762325938,70,0.2522270679473877,3,894,894,jetson2,MobileNet,0.7206896551724138,0.9242353378540337,Optimal,0
171,171,0.8290567300539129,0.087614667727496,71,0.21125102043151855,3,718,839,jetson2,MobileNet,0.7206896551724138,0.9149073743832448,Optimal,0
172,172,0.978839045319052,0.0033457488577634097,72,0.24999713897705078,3,433,433,jetson2,MobileNet,0.7206896551724138,0.809262457396859,Optimal,0
173,173,0.871241534593695,0.062331894980835974,73,0.21339130401611328,3,398,398,jetson2,MobileNet,0.7206896551724138,0.8869592080305401,Optimal,0
174,174,0.9733962061766387,0.07488354360855488,74,0.21255135536193848,3,783,783,jetson2,MobileNet,0.7206896551724138,0.8392297715595416,Optimal,0
175,175,0.9734790531319444,0.0013563663276926663,75,0.46495962142944336,3,20,20,jetson2,MobileNet,0.7206896551724138,0.757704487244797,Optimal,0
176,176,0.9957014033133185,0.20601678722073938,76,0.13118743896484375,3,972,500,jetson2,MobileNet,0.7206896551724138,0.8624941259295477,Optimal,0
177,177,0.9878197694003257,0.08100062146456255,77,0.16083693504333496,3,517,517,jetson2,MobileNet,0.7206896551724138,0.8464758644913509,Optimal,0
178,178,0.9533509489762244,0.0015789101653499438,78,0.1502392292022705,3,94,94,jetson2,MobileNet,0.7206896551724138,0.8465042733388646,Optimal,0
179,179,0.9957687812488488,0.17646617881732082,79,0.13202857971191406,3,393,393,jetson2,MobileNet,0.7206896551724138,0.8624604369617825,Optimal,0
180,180,0.9554464931466723,0.24494075172172947,80,0.22039580345153809,3,708,708,jetson2,MobileNet,0.7206896551724138,0.8826215810128708,Optimal,0
181,181,0.7425258420770151,0.02896914291688217,81,0.20347046852111816,3,63,63,jetson2,MobileNet,0.7206896551724138,0.9454565751466404,Optimal,0
182,182,0.9598845418971306,0.02460540640787149,82,0.20051097869873047,3,619,607,jetson2,MobileNet,0.7206896551724138,0.8364261635649268,Optimal,0
