,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,client_id,served_model_name,served_accuracy,QoS,algorithm
19,9,0.9712170341928857,0.052290545830922956,9,0.12420153617858887,3,574,574,jetson,MobileNet,0.8,0.8964137353166406,EGP
20,0,0.9962910546658115,0.09216603621755037,0,0.17391443252563477,3,383,383,jetson,MobileNet,0.7777777777777778,0.8703062624789621,AGP
21,1,0.5094649765923183,0.31908208532022997,1,0.14386940002441406,0,832,971,jetson,AlexNet,0.0,0.7452675117038409,AGP
22,2,0.9041864010582443,0.03752527261022864,2,0.15100884437561035,3,461,524,jetson,MobileNet,0.7777777777777778,0.9084247954184212,AGP
23,3,0.8950044769128777,0.2948204132920066,3,0.12311363220214844,3,783,784,jetson,MobileNet,0.7777777777777778,0.9413866504324501,AGP
24,4,0.9904116991571178,0.1427996593055001,4,0.12155318260192871,3,217,217,jetson,MobileNet,0.7777777777777778,0.89368303931033,AGP
25,5,0.853287058405056,0.005097600886064248,5,0.12996602058410645,3,377,377,jetson,MobileNet,0.7777777777777778,0.9310282547618502,AGP
26,6,0.845515033054715,0.011353444354139425,6,0.11496782302856445,3,658,658,jetson,MobileNet,0.7777777777777778,0.9402277776929251,AGP
27,7,0.9888162568101401,0.05499103169226582,7,0.12497854232788086,3,253,253,jetson,MobileNet,0.7777777777777778,0.8769838828249151,AGP
28,8,0.9905652060791643,0.0809614927879069,8,0.1153097152709961,3,951,951,jetson,MobileNet,0.7777777777777778,0.8850192302285345,AGP
29,9,0.9712170341928857,0.052290545830922956,9,0.11618328094482422,3,574,574,jetson,MobileNet,0.7777777777777778,0.8873071880139707,AGP
30,0,0.9962910546658115,0.09216603621755037,0,0.14557886123657227,0,383,383,jetson,AlexNet,0.7,0.8385012664123388,Knapsack
31,1,0.5094649765923183,0.31908208532022997,1,0.12800025939941406,0,832,971,jetson,AlexNet,0.7,1.0,Knapsack
32,2,0.9041864010582443,0.03752527261022864,2,0.12550926208496094,0,461,524,jetson,AlexNet,0.7,0.8759108021021947,Knapsack
33,3,0.8950044769128777,0.2948204132920066,3,0.13447141647338867,0,777,784,jetson,AlexNet,0.7,0.9024977615435612,Knapsack
34,4,0.9904116991571178,0.1427996593055001,4,0.13429784774780273,0,217,217,jetson,AlexNet,0.7,0.8547941504214411,Knapsack
35,5,0.853287058405056,0.005097600886064248,5,0.12441587448120117,0,377,377,jetson,AlexNet,0.7,0.8935269023986877,Knapsack
36,6,0.845515033054715,0.011353444354139425,6,0.11741757392883301,0,658,658,jetson,AlexNet,0.7,0.9007264510789691,Knapsack
37,7,0.9888162568101401,0.05499103169226582,7,0.11460304260253906,0,253,253,jetson,AlexNet,0.7,0.8406888688673616,Knapsack
38,8,0.9905652060791643,0.0809614927879069,8,0.10069155693054199,0,951,951,jetson,AlexNet,0.7,0.849784880924759,Knapsack
39,9,0.9712170341928857,0.052290545830922956,9,0.11039018630981445,0,574,574,jetson,AlexNet,0.7,0.8498665727838342,Knapsack
40,0,0.9962910546658115,0.09216603621755037,0,0.18430829048156738,3,383,383,jetson,MobileNet,0.8,0.8788189091010901,Random
41,1,0.5094649765923183,0.31908208532022997,1,0.11823463439941406,3,971,971,jetson,MobileNet,0.8,1.0,Random
42,2,0.9041864010582443,0.03752527261022864,2,0.12012124061584473,3,461,524,jetson,MobileNet,0.8,0.9272578074694738,Random
43,3,0.8950044769128777,0.2948204132920066,3,0.11929655075073242,3,783,784,jetson,MobileNet,0.8,0.9524977615435612,Random
44,4,0.9904116991571178,0.1427996593055001,4,0.12355613708496094,3,217,217,jetson,MobileNet,0.8,0.9047941504214412,Random
45,5,0.853287058405056,0.005097600886064248,5,0.14454936981201172,3,377,377,jetson,MobileNet,0.8,0.9384935285659851,Random
46,6,0.845515033054715,0.011353444354139425,6,0.12424015998840332,3,658,658,jetson,MobileNet,0.8,0.9490208045640766,Random
47,7,0.9888162568101401,0.05499103169226582,7,0.12651300430297852,3,253,253,jetson,MobileNet,0.8,0.8877113784422519,Random
48,8,0.9905652060791643,0.0809614927879069,8,0.1248624324798584,3,951,951,jetson,MobileNet,0.8,0.89374216203743,Random
49,9,0.9712170341928857,0.052290545830922956,9,0.1368112564086914,3,574,574,jetson,MobileNet,0.8,0.893261305259115,Random
50,0,0.8894086292326755,0.29136546394252244,0,0.16790127754211426,3,375,375,jetson,MobileNet,0.9,1.0,Optimal
51,1,0.995050084677523,0.004141515022612063,1,0.1495966911315918,3,476,476,jetson,MobileNet,0.9,0.9161111636339936,Optimal
52,2,0.9672492531136841,0.20077914834043878,2,0.1136317253112793,3,916,916,jetson,MobileNet,0.9,0.9663753734431579,Optimal
53,3,0.8988528028554692,0.011409653963585745,3,0.11622071266174316,3,108,108,jetson,MobileNet,0.9,0.9737972353254607,Optimal
54,4,0.8715584371568685,0.021112385928321608,4,0.11031150817871094,3,219,219,jetson,MobileNet,0.9,0.9777002194374027,Optimal
55,5,0.6562034137000463,0.0018340517738890901,5,0.13922548294067383,3,863,863,jetson,MobileNet,0.9,0.9656521422083038,Optimal
56,6,0.8428215554297963,0.033035906201282744,6,0.11940479278564453,3,212,212,jetson,MobileNet,0.9,0.9784077783539096,Optimal
57,7,0.9886634534350346,0.3826320195135172,7,0.11858487129211426,3,896,896,jetson,MobileNet,0.9,0.9556682732824827,Optimal
58,8,0.695372437677725,0.07714685560292513,8,0.11790823936462402,3,909,827,jetson,MobileNet,0.9,0.9898096540595753,Optimal
59,9,0.9088008003582695,0.13086914543173045,9,0.11594057083129883,3,377,377,jetson,MobileNet,0.9,0.9955995998208653,Optimal
60,0,0.8894086292326755,0.29136546394252244,0,0.18238472938537598,3,375,375,jetson,MobileNet,0.9,1.0,EGP
61,1,0.995050084677523,0.004141515022612063,1,0.1479334831237793,3,476,476,jetson,MobileNet,0.9,0.9165269656359467,EGP
62,2,0.9672492531136841,0.20077914834043878,2,0.1188967227935791,3,916,916,jetson,MobileNet,0.9,0.9663753734431579,EGP
63,3,0.8988528028554692,0.011409653963585745,3,0.11948990821838379,3,108,108,jetson,MobileNet,0.9,0.9729799364363005,EGP
64,4,0.8715584371568685,0.021112385928321608,4,0.11704421043395996,3,219,219,jetson,MobileNet,0.9,0.9760170438735905,EGP
65,5,0.6562034137000463,0.0018340517738890901,5,0.12560582160949707,3,863,863,jetson,MobileNet,0.9,0.9690570575410979,EGP
66,6,0.8428215554297963,0.033035906201282744,6,0.11287188529968262,3,212,212,jetson,MobileNet,0.9,0.9800410052254,EGP
67,7,0.9886634534350346,0.3826320195135172,7,0.13156795501708984,3,896,896,jetson,MobileNet,0.9,0.9556682732824827,EGP
68,8,0.695372437677725,0.07714685560292513,8,0.12227177619934082,3,909,827,jetson,MobileNet,0.9,0.9887187698508961,EGP
69,9,0.9088008003582695,0.13086914543173045,9,0.12079143524169922,3,377,377,jetson,MobileNet,0.9,0.9955995998208653,EGP
70,0,0.8894086292326755,0.29136546394252244,0,0.15164518356323242,3,375,375,jetson,MobileNet,0.9,1.0,AGP
71,1,0.995050084677523,0.004141515022612063,1,0.11808443069458008,3,476,476,jetson,MobileNet,0.9,0.9239892287432465,AGP
72,2,0.9672492531136841,0.20077914834043878,2,0.12993860244750977,3,916,916,jetson,MobileNet,0.9,0.9663753734431579,AGP
73,3,0.8988528028554692,0.011409653963585745,3,0.1190650463104248,3,108,108,jetson,MobileNet,0.9,0.9730861519132903,AGP
74,4,0.8715584371568685,0.021112385928321608,4,0.12009334564208984,3,219,219,jetson,MobileNet,0.9,0.975254760071558,AGP
75,5,0.6562034137000463,0.0018340517738890901,5,0.1118016242980957,3,863,863,jetson,MobileNet,0.9,0.9725081068689483,AGP
76,6,0.8428215554297963,0.033035906201282744,6,0.11722898483276367,3,212,212,jetson,MobileNet,0.9,0.9789517303421298,AGP
77,7,0.9886634534350346,0.3826320195135172,7,0.11068582534790039,3,896,896,jetson,MobileNet,0.9,0.9556682732824827,AGP
78,8,0.695372437677725,0.07714685560292513,8,0.11765336990356445,3,909,827,jetson,MobileNet,0.9,0.9898733714248402,AGP
79,9,0.9088008003582695,0.13086914543173045,9,0.10676717758178711,3,377,377,jetson,MobileNet,0.9,0.9955995998208653,AGP
80,0,0.8894086292326755,0.29136546394252244,0,0.37103891372680664,0,375,375,jetson,AlexNet,0.9,0.980081637553929,Knapsack
81,1,0.995050084677523,0.004141515022612063,1,0.11968636512756348,0,476,476,jetson,AlexNet,0.9,0.9235887451350007,Knapsack
82,2,0.9672492531136841,0.20077914834043878,2,0.11454057693481445,0,916,916,jetson,AlexNet,0.9,0.9663753734431579,Knapsack
83,3,0.8988528028554692,0.011409653963585745,3,0.10715508460998535,0,108,108,jetson,AlexNet,0.9,0.9760636423384002,Knapsack
84,4,0.8715584371568685,0.021112385928321608,4,0.10552573204040527,0,219,219,jetson,AlexNet,0.9,0.9788966634719791,Knapsack
85,5,0.6562034137000463,0.0018340517738890901,5,0.10474729537963867,0,863,863,jetson,AlexNet,0.9,0.9742716890985625,Knapsack
86,6,0.8428215554297963,0.033035906201282744,6,0.11211228370666504,0,212,212,jetson,AlexNet,0.9,0.9802309056236544,Knapsack
87,7,0.9886634534350346,0.3826320195135172,7,0.10597419738769531,0,896,896,jetson,AlexNet,0.9,0.9556682732824827,Knapsack
88,8,0.695372437677725,0.07714685560292513,8,0.10008502006530762,0,738,827,jetson,AlexNet,0.9,0.9942654588844044,Knapsack
89,9,0.9088008003582695,0.13086914543173045,9,0.09125113487243652,0,377,377,jetson,AlexNet,0.9,0.9955995998208653,Knapsack
90,0,0.8894086292326755,0.29136546394252244,0,0.153886079788208,3,375,375,jetson,MobileNet,0.9,1.0,Random
91,1,0.995050084677523,0.004141515022612063,1,0.1353893280029297,3,476,476,jetson,MobileNet,0.9,0.9196630044161591,Random
92,2,0.9672492531136841,0.20077914834043878,2,0.10527229309082031,3,916,916,jetson,MobileNet,0.9,0.9663753734431579,Random
93,3,0.8988528028554692,0.011409653963585745,3,0.1077427864074707,3,108,108,jetson,MobileNet,0.9,0.9759167168890288,Random
94,4,0.8715584371568685,0.021112385928321608,4,0.09865760803222656,3,219,219,jetson,MobileNet,0.9,0.9806136944740238,Random
95,5,0.6562034137000463,0.0018340517738890901,5,0.10965323448181152,3,863,863,jetson,MobileNet,0.9,0.9730452043230193,Random
96,6,0.8428215554297963,0.033035906201282744,6,0.10364317893981934,3,212,212,jetson,MobileNet,0.9,0.9823481818153659,Random
97,7,0.9886634534350346,0.3826320195135172,7,0.11099672317504883,3,896,896,jetson,MobileNet,0.9,0.9556682732824827,Random
98,8,0.695372437677725,0.07714685560292513,8,0.10034990310668945,3,909,827,jetson,MobileNet,0.9,0.994199238124059,Random
99,9,0.9088008003582695,0.13086914543173045,9,0.10317087173461914,3,377,377,jetson,MobileNet,0.9,0.9955995998208653,Random
