,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,client_id,served_model_name,served_accuracy,QoS,algorithm,mc_run
22,22,0.9944882280435882,0.05831992565832607,222,0.271636962890625,3,325,325,rpi4-1,MobileNet,0.7610921501706485,0.8299727017554555,Optimal,0
23,23,0.9973200771377722,0.04703440793276857,223,0.25876307487487793,3,301,301,rpi4-1,MobileNet,0.7610921501706485,0.8289538697809108,Optimal,0
24,24,0.9395246186629378,0.1897275341939816,224,0.31197214126586914,3,82,82,rpi4-1,MobileNet,0.7610921501706485,0.8802226139858835,Optimal,0
25,25,0.899228177419245,0.030875941547818638,225,0.3073587417602539,3,896,103,rpi4-1,MobileNet,0.7610921501706485,0.8618112863225929,Optimal,0
26,26,0.9698716278869022,0.06029795186855824,226,0.23766040802001953,3,80,80,rpi4-1,MobileNet,0.7610921501706485,0.8512696471040078,Optimal,0
27,27,0.987621163389772,0.11672868655010386,227,0.37111806869506836,3,48,46,rpi4-1,MobileNet,0.7610921501706485,0.823138147854197,Optimal,0
28,28,0.9857797729976612,0.20074980559358638,228,0.3384392261505127,3,127,127,rpi4-1,MobileNet,0.7610921501706485,0.853233833447262,Optimal,0
29,29,0.9717096242530572,0.2631703575340572,229,0.22171449661254883,3,45,45,rpi4-1,MobileNet,0.7610921501706485,0.8946912629587956,Optimal,0
30,30,0.9841799818036892,0.017463139008965647,230,0.2628364562988281,3,319,319,rpi4-1,MobileNet,0.7610921501706485,0.827112754861014,Optimal,0
31,31,0.9579602087349154,0.10963458371517468,231,0.256756067276001,3,260,260,rpi4-1,MobileNet,0.7610921501706485,0.8647855998276599,Optimal,0
32,32,0.9897651454419075,0.07525891177077491,232,0.23369884490966797,3,196,196,rpi4-1,MobileNet,0.7610921501706485,0.8460535190796472,Optimal,0
33,33,0.9652987241854666,0.2174619476669511,233,0.24032187461853027,3,34,34,rpi4-1,MobileNet,0.7610921501706485,0.8921817312546961,Optimal,0
34,34,0.9987987769489949,0.013149745389594144,234,0.27094459533691406,3,257,257,rpi4-1,MobileNet,0.7610921501706485,0.8166979741239968,Optimal,0
35,35,0.9831033236614174,0.04126370692579454,235,0.2526512145996094,3,301,301,rpi4-1,MobileNet,0.7610921501706485,0.8361475363361619,Optimal,0
36,36,0.9874767748008043,0.042680498085823027,236,0.2713644504547119,3,324,324,rpi4-1,MobileNet,0.7610921501706485,0.8296366995926998,Optimal,0
37,37,0.9330767950362335,0.14446184915942611,237,0.2840721607208252,3,332,332,rpi4-1,MobileNet,0.7610921501706485,0.8791050996768577,Optimal,0
38,38,0.9759055721842469,0.13086999398707785,238,0.2597029209136963,3,207,282,rpi4-1,MobileNet,0.7610921501706485,0.8603850572615461,Optimal,0
39,39,0.8764441344232252,0.05706141975180994,239,0.27954530715942383,3,172,173,rpi4-1,MobileNet,0.7610921501706485,0.8867030360218082,Optimal,0
40,40,0.9335846659979077,0.13198534804383283,240,0.38036465644836426,3,321,321,rpi4-1,MobileNet,0.7610921501706485,0.8516589149852376,Optimal,0
41,41,0.9981246951650595,0.06493255297230555,241,0.29906463623046875,3,145,145,rpi4-1,MobileNet,0.7610921501706485,0.8229507066882537,Optimal,0
42,42,0.9651622565665596,0.0011826764409631587,242,0.2470855712890625,3,248,248,rpi4-1,MobileNet,0.7610921501706485,0.8364892230900196,Optimal,0
43,43,0.9702073897852797,0.5237703757891249,243,0.24690866470336914,3,273,273,rpi4-1,MobileNet,0.7610921501706485,0.8954423801926844,Optimal,0
44,44,0.9468894978878644,0.36882961789176477,244,0.2330760955810547,3,220,220,rpi4-1,MobileNet,0.7610921501706485,0.907101326141392,Optimal,0
45,45,0.9679595572571793,0.033256133558022316,245,0.2833104133605957,3,0,0,rpi4-1,MobileNet,0.7610921501706485,0.8340527265060913,Optimal,0
46,46,0.9992359277362832,0.14390807495437208,246,0.4608330726623535,3,317,317,rpi4-1,MobileNet,0.7610921501706485,0.8016968617901873,Optimal,0
47,47,0.9914478333988004,0.14345799855899977,247,0.27191591262817383,3,24,24,rpi4-1,MobileNet,0.7610921501706485,0.8527076798686305,Optimal,0
48,48,0.8934338392760508,0.15873959903177878,248,0.29010915756225586,3,323,323,rpi4-1,MobileNet,0.7610921501706485,0.9009867658146795,Optimal,0
49,49,0.9556846013910933,0.11712703947537555,249,0.22619986534118652,3,278,298,rpi4-1,MobileNet,0.7610921501706485,0.8754355679233248,Optimal,0
50,50,0.8030709338679132,0.032958853041109994,250,0.26175451278686523,3,136,136,rpi4-1,MobileNet,0.7610921501706485,0.9218116932149288,Optimal,0
51,51,0.9762474710729303,0.044609900410377046,251,0.2442009449005127,3,284,284,rpi4-1,MobileNet,0.7610921501706485,0.8425245784263251,Optimal,0
52,52,0.8566391145361152,0.3541273387902105,252,0.24635028839111328,3,228,228,rpi4-1,MobileNet,0.7610921501706485,0.9522265178172666,Optimal,0
53,53,0.9778232152023982,0.031212021321038418,253,0.25219106674194336,3,327,327,rpi4-1,MobileNet,0.7610921501706485,0.836389706128899,Optimal,0
54,54,0.9685881097469817,0.01831330012517165,254,0.2642490863800049,3,4,4,rpi4-1,MobileNet,0.7610921501706485,0.8347680736481251,Optimal,0
55,55,0.9797915378157676,0.050473074528485436,255,0.3301398754119873,3,305,125,rpi4-1,MobileNet,0.7610921501706485,0.820733605956565,Optimal,0
56,56,0.980110606855704,0.06415472202613477,256,0.2841346263885498,3,137,137,rpi4-1,MobileNet,0.7610921501706485,0.8354957955668685,Optimal,0
57,57,0.998288027794796,0.23698352645882909,257,0.260744571685791,3,46,40,rpi4-1,MobileNet,0.7610921501706485,0.8754617998811858,Optimal,0
58,58,0.9678210262933377,0.3003856219361979,258,0.2556729316711426,3,266,266,rpi4-1,MobileNet,0.7610921501706485,0.8966355619386555,Optimal,0
59,59,0.9804663903286231,0.3581905110528988,259,0.19778037071228027,3,239,239,rpi4-1,MobileNet,0.7610921501706485,0.8903128799210127,Optimal,0
60,60,0.9859882976922196,0.14705182607589107,260,0.6137664318084717,3,79,79,rpi4-1,MobileNet,0.7610921501706485,0.7708732748060693,Optimal,0
61,61,0.907547898695531,0.14602287573147643,261,0.8059854507446289,3,321,321,rpi4-1,MobileNet,0.7610921501706485,0.7617814819842706,Optimal,0
62,62,0.9835250163556641,0.19014794360422038,262,0.8868770599365234,3,238,240,rpi4-1,MobileNet,0.7610921501706485,0.7146012878244163,Optimal,0
63,63,0.9733577366303051,0.01580723032490167,263,0.7067561149597168,3,224,224,rpi4-1,MobileNet,0.7610921501706485,0.7211299856114679,Optimal,0
64,64,0.9999224343754117,0.01325207274633712,264,0.6943633556365967,3,241,238,rpi4-1,MobileNet,0.7610921501706485,0.7103070371750535,Optimal,0
65,65,0.992502668065847,0.027931160465676612,265,0.5592207908630371,3,178,178,rpi4-1,MobileNet,0.7610921501706485,0.7514723334530606,Optimal,0
66,66,0.9904895488951858,0.2872724208235858,266,0.24890756607055664,3,171,172,rpi4-1,MobileNet,0.7610921501706485,0.8853013006377313,Optimal,0
67,67,0.9736622376422965,0.012197262725093813,267,0.2647838592529297,3,331,331,rpi4-1,MobileNet,0.7610921501706485,0.830568307132217,Optimal,0
68,68,0.9471725507755526,0.03457172076866218,268,0.23957133293151855,3,22,22,rpi4-1,MobileNet,0.7610921501706485,0.8557098966568338,Optimal,0
69,69,0.902901928486148,0.07471821421248423,269,0.28153181076049805,3,168,168,rpi4-1,MobileNet,0.7610921501706485,0.8773917117052468,Optimal,0
70,70,0.9802608878996143,0.26023744505795243,270,0.23043131828308105,3,328,328,rpi4-1,MobileNet,0.7610921501706485,0.8904156311355171,Optimal,0
71,71,0.9941329208224632,0.0553940306355405,271,0.2492380142211914,3,164,164,rpi4-1,MobileNet,0.7610921501706485,0.8350186187776799,Optimal,0
72,72,0.9985338881283018,0.11738407341121199,272,0.23330283164978027,3,200,198,rpi4-1,MobileNet,0.7610921501706485,0.8522994414615312,Optimal,0
73,73,0.9715262357846428,0.07042652887352384,273,0.26584815979003906,3,193,191,rpi4-1,MobileNet,0.7610921501706485,0.845927549463874,Optimal,0
74,74,0.9819772259529276,0.19917464955706632,274,0.3286902904510498,3,124,124,rpi4-1,MobileNet,0.7610921501706485,0.8571785518853645,Optimal,0
75,75,0.988762596438611,0.2688614930115616,275,0.25338125228881836,3,9,9,rpi4-1,MobileNet,0.7610921501706485,0.8861647768660188,Optimal,0
76,76,0.9044547382787661,0.002384199602568579,276,0.285053014755249,3,219,219,rpi4-1,MobileNet,0.7610921501706485,0.8576515021577711,Optimal,0
77,77,0.9043228796139829,0.04155242952163416,277,0.19812273979187012,3,322,326,rpi4-1,MobileNet,0.7610921501706485,0.8892420577107738,Optimal,0
78,78,0.994389552519842,0.07391281182776262,278,0.19458532333374023,3,212,177,rpi4-1,MobileNet,0.7610921501706485,0.8531831709489088,Optimal,0
79,79,0.9853408302581256,0.03480727828109145,279,0.23822808265686035,3,123,123,rpi4-1,MobileNet,0.7610921501706485,0.8370204588623192,Optimal,0
80,80,0.9958382424038993,0.012576801648669967,280,0.2551612854003906,3,204,204,rpi4-1,MobileNet,0.7610921501706485,0.8219808329454444,Optimal,0
81,81,0.9987761200477665,0.2815205602419618,281,0.22594618797302246,3,150,150,rpi4-1,MobileNet,0.7610921501706485,0.881158015061441,Optimal,0
82,82,0.9407608967853296,0.02164929724701646,282,0.2914316654205322,3,198,198,rpi4-1,MobileNet,0.7610921501706485,0.8427200346492805,Optimal,0
83,83,0.9528955727201646,0.11822181502397736,283,0.301302433013916,3,125,125,rpi4-1,MobileNet,0.7610921501706485,0.8583281342277573,Optimal,0
84,84,0.9074140835172628,0.23398845382706704,284,0.3043863773345947,3,225,225,rpi4-1,MobileNet,0.7610921501706485,0.9092395524498109,Optimal,0
85,85,0.9255720602594387,0.09183688246243324,285,0.24133920669555664,3,257,222,rpi4-1,MobileNet,0.7610921501706485,0.8803844638973239,Optimal,0
86,86,0.9875589329618236,0.003604312615946448,286,0.23504328727722168,3,176,176,rpi4-1,MobileNet,0.7610921501706485,0.8289068649390936,Optimal,0
87,87,0.9603476540126217,0.05741553208198197,287,0.2779531478881836,3,132,132,rpi4-1,MobileNet,0.7610921501706485,0.8452378441274631,Optimal,0
88,88,0.9462961082365944,0.26852520523072126,288,0.26917409896850586,3,143,143,rpi4-1,MobileNet,0.7610921501706485,0.9072357975325809,Optimal,0
89,89,0.959808758869152,0.049034461568556266,289,0.3710746765136719,3,248,248,rpi4-1,MobileNet,0.7610921501706485,0.8201316419144693,Optimal,0
90,90,0.9887101856991812,0.20866744037344367,290,0.31107163429260254,3,193,194,rpi4-1,MobileNet,0.7610921501706485,0.860589933755944,Optimal,0
91,91,0.9665305219353327,0.03522018099283342,291,0.2471771240234375,3,66,66,rpi4-1,MobileNet,0.7610921501706485,0.8442915783600069,Optimal,0
92,92,0.9851461517276441,0.05004712098076684,292,0.22217798233032227,3,38,38,rpi4-1,MobileNet,0.7610921501706485,0.8449402838841134,Optimal,0
93,93,0.9805305793412851,0.09303889233512076,293,0.22336530685424805,3,63,63,rpi4-1,MobileNet,0.7610921501706485,0.8576991817848999,Optimal,0
94,94,0.9816715962868972,0.016733724390294687,294,0.23494935035705566,3,89,89,rpi4-1,MobileNet,0.7610921501706485,0.8351563704501854,Optimal,0
95,95,0.9607473067599668,0.03112851682428862,295,0.2444908618927002,3,63,63,rpi4-1,MobileNet,0.7610921501706485,0.8468318354382379,Optimal,0
96,96,0.990577884662704,0.030170529760651314,296,0.25769567489624023,3,259,259,rpi4-1,MobileNet,0.7610921501706485,0.828375846470075,Optimal,0
97,97,0.9132872222352775,0.023358902594919538,297,0.21730303764343262,3,90,90,rpi4-1,MobileNet,0.7610921501706485,0.8754164302055572,Optimal,0
98,98,0.9771540309316404,0.0946939325769888,298,0.23470759391784668,3,67,62,rpi4-1,MobileNet,0.7610921501706485,0.8569656442842896,Optimal,0
99,99,0.9388175143747621,0.04025480706134139,299,0.2481677532196045,3,109,109,rpi4-1,MobileNet,0.7610921501706485,0.8591590813583774,Optimal,0
100,100,0.7019616575436936,0.023931188331648732,100,0.5213851928710938,3,351,351,jetson,MobileNet,0.7610921501706485,0.8756364988651387,Optimal,0
101,101,0.9136805619702302,0.29734555841539395,101,0.3094813823699951,3,457,457,jetson,MobileNet,0.7610921501706485,0.9206718381115588,Optimal,0
102,102,0.8983978442969159,0.10591409518541126,102,0.281390905380249,3,649,649,jetson,MobileNet,0.7610921501706485,0.8874779503881568,Optimal,0
103,103,0.7917685961544705,0.049672332209428356,103,0.2927837371826172,3,364,364,jetson,MobileNet,0.7610921501706485,0.9238839257647917,Optimal,0
104,104,0.9577822154106386,0.01315164609131727,104,0.2143254280090332,3,530,530,jetson,MobileNet,0.7610921501706485,0.8513615219005759,Optimal,0
105,105,0.8135801072854131,0.019142991350562164,105,0.16013765335083008,3,533,533,jetson,MobileNet,0.7610921501706485,0.9385073559425507,Optimal,0
106,106,0.8814068633686476,0.19718035236237,106,0.20026516914367676,3,399,399,jetson,MobileNet,0.7610921501706485,0.9390714392056738,Optimal,0
107,107,0.8822202783888629,0.02587826549730681,107,0.1577143669128418,3,632,632,jetson,MobileNet,0.7610921501706485,0.9064769105370091,Optimal,0
108,108,0.9677124024388735,0.0004381137217843517,108,0.19438648223876953,3,593,593,jetson,MobileNet,0.7610921501706485,0.8482027817366412,Optimal,0
109,109,0.5966470736594404,0.2924393731275294,109,0.17373418807983398,3,453,664,jetson,MobileNet,0.7610921501706485,1.0,Optimal,0
110,110,0.8009149362710271,0.06368053084081478,110,0.1936817169189453,3,365,365,jetson,MobileNet,0.7610921501706485,0.947588310430278,Optimal,0
111,111,0.8875386517771797,0.1358049090191844,111,0.17372369766235352,3,368,368,jetson,MobileNet,0.7610921501706485,0.927297052035942,Optimal,0
112,112,0.9414116476263779,0.12906856333574615,112,0.18179678916931152,3,567,567,jetson,MobileNet,0.7610921501706485,0.896658194813744,Optimal,0
113,113,0.9120176962249171,0.19667724725370994,113,0.1648266315460205,3,544,544,jetson,MobileNet,0.7610921501706485,0.9245372269728657,Optimal,0
114,114,0.8679650116605829,0.22895509791126656,114,0.17714619636535645,3,570,570,jetson,MobileNet,0.7610921501706485,0.9465635692550327,Optimal,0
115,115,0.7747277046048547,0.010490495717559847,115,0.22432589530944824,3,910,618,jetson,MobileNet,0.7610921501706485,0.9397233728849248,Optimal,0
116,116,0.7337395423260651,0.04997352356807232,116,0.17127680778503418,3,407,407,jetson,MobileNet,0.7610921501706485,0.9696741789457595,Optimal,0
117,117,0.9640196386099704,0.10101759378843021,117,0.16536855697631836,3,557,557,jetson,MobileNet,0.7610921501706485,0.882448514983367,Optimal,0
118,118,0.9483999218120637,0.12670579273679577,118,0.16559076309204102,3,625,625,jetson,MobileNet,0.7610921501706485,0.8966248715904811,Optimal,0
119,119,0.7527079696591588,0.027859508013449406,119,0.1852118968963623,3,447,447,jetson,MobileNet,0.7610921501706485,0.9606619027792718,Optimal,0
120,120,0.878869880070996,0.046920321113110994,120,0.14803791046142578,3,445,445,jetson,MobileNet,0.7610921501706485,0.9158317377127476,Optimal,0
121,121,0.3260905574025319,0.20933209817147755,121,0.15034151077270508,0,399,572,jetson,AlexNet,0.2857142857142857,0.9798118641558768,Optimal,0
122,122,0.5537536795069071,0.4357327844846323,122,0.15288782119750977,0,613,473,jetson,AlexNet,0.2857142857142857,0.8659803031036892,Optimal,0
123,123,0.6901842541417088,0.06320820415134207,123,0.14401865005493164,3,598,598,jetson,MobileNet,0.7610921501706485,0.9797973885241026,Optimal,0
124,124,0.965902011465914,0.4841137868819596,124,0.17642974853515625,3,524,524,jetson,MobileNet,0.7610921501706485,0.8975950693523672,Optimal,0
125,125,0.9808829726759649,0.003014850932111964,125,0.1397840976715088,3,431,516,jetson,MobileNet,0.7610921501706485,0.8559122770624925,Optimal,0
126,126,0.8482403500892636,0.09058799197502729,126,0.196058988571167,3,392,392,jetson,MobileNet,0.7610921501706485,0.9300581508916574,Optimal,0
127,127,0.9410767410070259,0.09935292421867972,127,0.19365477561950684,3,574,574,jetson,MobileNet,0.7610921501706485,0.8864322417316045,Optimal,0
128,128,0.9456973263905737,0.007078605746603247,128,0.12871813774108887,3,721,434,jetson,MobileNet,0.7610921501706485,0.8772875288914159,Optimal,0
129,129,0.719011180759308,0.014647310877695946,129,0.15117621421813965,3,622,622,jetson,MobileNet,0.7610921501706485,0.9658677741648891,Optimal,0
130,130,0.8086874672063084,0.2802256877743125,130,0.13854360580444336,3,600,505,jetson,MobileNet,0.7610921501706485,0.9762023414821701,Optimal,0
131,131,0.7677172811662022,0.01865588372544037,131,0.15582609176635742,3,818,464,jetson,MobileNet,0.7610921501706485,0.9623948824919939,Optimal,0
132,132,0.9551356808814024,0.0833910240593168,132,0.15873932838439941,3,403,403,jetson,MobileNet,0.7610921501706485,0.8841411585633523,Optimal,0
133,133,0.8060144499113806,0.059983899910151475,133,0.15521669387817383,3,627,627,jetson,MobileNet,0.7610921501706485,0.9537306516376283,Optimal,0
134,134,0.999519693123026,0.1796875722813316,134,0.15581631660461426,3,656,656,jetson,MobileNet,0.7610921501706485,0.8807862285238113,Optimal,0
135,135,0.9208528438672224,0.3879444937119349,135,0.16567778587341309,3,555,555,jetson,MobileNet,0.7610921501706485,0.9201196531517131,Optimal,0
136,136,0.9316741409189339,0.1678191515885712,136,0.1571342945098877,3,523,523,jetson,MobileNet,0.7610921501706485,0.9147090046258572,Optimal,0
137,137,0.7835339480448295,0.013525112398476084,137,0.27132320404052734,3,364,364,jetson,MobileNet,0.7610921501706485,0.9243295781523967,Optimal,0
138,138,0.8240148733403867,0.12248162430100504,138,0.16833758354187012,3,617,617,jetson,MobileNet,0.7610921501706485,0.9570746486049146,Optimal,0
139,139,0.9601779069775834,0.013291642172202833,139,0.16653680801391602,3,540,540,jetson,MobileNet,0.7610921501706485,0.8621458301361042,Optimal,0
140,140,0.9904930205537987,0.15318226456657147,140,0.17394399642944336,3,467,467,jetson,MobileNet,0.7610921501706485,0.8801091318427069,Optimal,0
141,141,0.9420353318588623,0.13235040648764737,141,0.14829444885253906,3,447,447,jetson,MobileNet,0.7610921501706485,0.9055423985646701,Optimal,0
142,142,0.8477229938273685,0.1220388960919118,142,0.18111443519592285,3,365,368,jetson,MobileNet,0.7610921501706485,0.9419156933956372,Optimal,0
143,143,0.7985292274714861,0.2824600336804491,143,0.14902734756469727,3,453,453,jetson,MobileNet,0.7610921501706485,0.9812814613495812,Optimal,0
144,144,0.8652959834699767,0.1886280351251211,144,0.1408388614654541,3,630,630,jetson,MobileNet,0.7610921501706485,0.9478980833503359,Optimal,0
145,145,0.890133036545811,0.05364388422505139,145,0.14725756645202637,3,620,620,jetson,MobileNet,0.7610921501706485,0.9120761362556751,Optimal,0
146,146,0.9906032626400962,0.031907583469631524,146,0.18582963943481445,3,507,507,jetson,MobileNet,0.7610921501706485,0.8467639297739804,Optimal,0
147,147,0.9502354148074139,0.05561822828586047,147,0.16511249542236328,3,580,532,jetson,MobileNet,0.7610921501706485,0.8780548008974915,Optimal,0
148,148,0.9978402447714235,0.12941908830979418,148,0.14646029472351074,3,649,649,jetson,MobileNet,0.7610921501706485,0.8773656510961834,Optimal,0
149,149,0.9396290181239448,0.13194976310747006,149,0.1866893768310547,3,636,636,jetson,MobileNet,0.7610921501706485,0.8970466625924556,Optimal,0
150,150,0.8999103467430327,0.1005160593802866,150,0.15072941780090332,3,526,553,jetson,MobileNet,0.7610921501706485,0.9180375621086536,Optimal,0
151,151,0.9409040926500181,0.14987354606486955,151,0.14959383010864258,3,638,638,jetson,MobileNet,0.7610921501706485,0.9100940287603152,Optimal,0
152,152,0.9881435465122932,0.3629837352667277,152,0.2297346591949463,3,413,413,jetson,MobileNet,0.7610921501706485,0.8864743018291776,Optimal,0
153,153,0.7756860239216421,0.09970775404930302,153,0.13057279586791992,3,416,416,jetson,MobileNet,0.7610921501706485,0.984986802669849,Optimal,0
154,154,0.6627084429590607,0.5026053844919941,154,0.17410969734191895,3,549,549,jetson,MobileNet,0.7610921501706485,1.0,Optimal,0
155,155,0.7737952739260554,0.014173023526037078,155,0.1526801586151123,3,440,440,jetson,MobileNet,0.7610921501706485,0.9590216543500277,Optimal,0
156,156,0.9816549599896351,0.14386739239248986,156,0.12511348724365234,3,377,380,jetson,MobileNet,0.7610921501706485,0.8897185950905067,Optimal,0
157,157,0.8804561911428237,0.21110186716922574,157,0.165024995803833,3,627,627,jetson,MobileNet,0.7610921501706485,0.9403179795139124,Optimal,0
158,158,0.9290072745479915,0.08143212196665452,158,0.1595778465270996,3,372,372,jetson,MobileNet,0.7610921501706485,0.8965060066712172,Optimal,0
159,159,0.9366220538225504,0.04446362344176242,159,0.17179393768310547,3,508,508,jetson,MobileNet,0.7610921501706485,0.8804024696137133,Optimal,0
160,160,0.9349796588589764,0.016860569545077937,160,0.14307808876037598,3,550,550,jetson,MobileNet,0.7610921501706485,0.8815018658520115,Optimal,0
161,161,0.92179647841211,0.02999661001831902,161,0.1439359188079834,3,580,580,jetson,MobileNet,0.7610921501706485,0.8911630086818532,Optimal,0
162,162,0.9617427038824852,0.2956454630730873,162,0.15503525733947754,3,550,550,jetson,MobileNet,0.7610921501706485,0.8996747231440816,Optimal,0
163,163,0.9968906725716279,0.2237813285302583,163,0.15649890899658203,3,595,595,jetson,MobileNet,0.7610921501706485,0.8821007387995103,Optimal,0
164,164,0.8251408501786053,0.2896696379899561,164,0.13636040687561035,3,598,598,jetson,MobileNet,0.7610921501706485,0.9679756499960216,Optimal,0
165,165,0.9924618600740989,0.1303318610465164,165,0.17270994186401367,3,805,452,jetson,MobileNet,0.7610921501706485,0.8737206248439005,Optimal,0
166,166,0.9722817763537512,0.14953756334051,166,0.17088627815246582,3,441,648,jetson,MobileNet,0.7610921501706485,0.8890680082054596,Optimal,0
167,167,0.7169389935781199,0.01383459806930066,167,0.20961213111877441,3,378,378,jetson,MobileNet,0.7610921501706485,0.9510556167376316,Optimal,0
168,168,0.7566628463995498,0.06379475344557733,168,0.15076327323913574,3,405,405,jetson,MobileNet,0.7610921501706485,0.9782578700516105,Optimal,0
169,169,0.8335843211515649,0.14191947332851204,169,0.1675548553466797,3,617,617,jetson,MobileNet,0.7610921501706485,0.9573450690049998,Optimal,0
170,170,0.9843291605774576,0.04274850811491826,170,0.14175868034362793,3,576,576,jetson,MobileNet,0.7610921501706485,0.863628951739418,Optimal,0
171,171,0.9189747521197129,0.00016262459748779594,171,0.14234066009521484,3,365,365,jetson,MobileNet,0.7610921501706485,0.8855141901510359,Optimal,0
172,172,0.7157945769906731,0.045070239651308984,172,0.13243532180786133,3,532,532,jetson,MobileNet,0.7610921501706485,0.9781587294608619,Optimal,0
173,173,0.7901004339390545,0.0673454964338052,173,0.1435246467590332,3,576,576,jetson,MobileNet,0.7610921501706485,0.96645107053449,Optimal,0
174,174,0.9434500184472041,0.23622350736848416,174,0.15752220153808594,3,470,470,jetson,MobileNet,0.7610921501706485,0.9088210658617222,Optimal,0
175,175,0.6400195917283951,0.22568553619872844,175,0.1504662036895752,3,640,640,jetson,MobileNet,0.7610921501706485,1.0,Optimal,0
176,176,0.9791459624956048,0.320470228689959,176,0.13392186164855957,3,584,584,jetson,MobileNet,0.7610921501706485,0.8909730938375218,Optimal,0
177,177,0.8039443625403353,0.07390277078581671,177,0.14635324478149414,3,611,611,jetson,MobileNet,0.7610921501706485,0.9604612753162372,Optimal,0
178,178,0.8863744862910045,0.07511403776767288,178,0.12267303466796875,3,395,395,jetson,MobileNet,0.7610921501706485,0.925469082714748,Optimal,0
179,179,0.7284523099266009,0.15283542485427512,179,0.12446117401123047,3,916,664,jetson,MobileNet,0.7610921501706485,1.0,Optimal,0
180,180,0.904338215202987,0.07058428835473998,180,0.18021035194396973,3,593,593,jetson,MobileNet,0.7610921501706485,0.9009704515865233,Optimal,0
181,181,0.8701790292423074,0.10790209160965476,181,0.19357919692993164,3,376,376,jetson,MobileNet,0.7610921501706485,0.9240372841341014,Optimal,0
182,182,0.8098044921248473,0.0259910289635955,182,0.15067028999328613,3,913,649,jetson,MobileNet,0.7610921501706485,0.9444740137654779,Optimal,0
183,183,0.9788722370731998,0.08167347685299756,183,0.16277718544006348,3,429,429,jetson,MobileNet,0.7610921501706485,0.8708340294019579,Optimal,0
