,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,client_id,served_model_name,served_accuracy,QoS,algorithm,mc_run
22,22,0.9204990404951937,0.017474232479893662,222,0.25526905059814453,3,285,285,rpi4-1,MobileNet,0.7389830508474576,0.8497933006465692,Optimal,0
23,23,0.9310419982291758,0.016055944791478052,223,0.23651528358459473,3,329,329,rpi4-1,MobileNet,0.7389830508474576,0.8488556916108618,Optimal,0
24,24,0.9798182891875735,0.043872898331178696,224,0.24470210075378418,3,293,293,rpi4-1,MobileNet,0.7389830508474576,0.8293750802242907,Optimal,0
25,25,0.957799539982317,0.02504808881614146,225,0.23163199424743652,3,186,186,rpi4-1,MobileNet,0.7389830508474576,0.8389457790747465,Optimal,0
26,26,0.8502204898808499,0.11002236598191985,226,0.19840335845947266,3,184,226,rpi4-1,MobileNet,0.7389830508474576,0.9222860323639157,Optimal,0
27,27,0.9433313288489077,0.3241903068784616,227,0.19976043701171875,3,109,109,rpi4-1,MobileNet,0.7389830508474576,0.897825860999275,Optimal,0
28,28,0.6238342147734948,0.009229660212337705,228,0.22446084022521973,3,308,308,rpi4-1,MobileNet,0.7389830508474576,0.9461922049967795,Optimal,0
29,29,0.8992830523853627,0.04768554846300555,229,0.28893542289733887,3,214,176,rpi4-1,MobileNet,0.7389830508474576,0.8595375306224642,Optimal,0
30,30,0.9393843751905818,0.05169852411139602,230,0.26394081115722656,3,33,32,rpi4-1,MobileNet,0.7389830508474576,0.8467387660669803,Optimal,0
31,31,0.9903049589783219,0.12208899577567715,231,0.20517373085021973,3,307,307,rpi4-1,MobileNet,0.7389830508474576,0.8535678621659322,Optimal,0
32,32,0.9575108474292539,0.010301117682091795,232,0.254746675491333,3,122,122,rpi4-1,MobileNet,0.7389830508474576,0.8296247122567916,Optimal,0
33,33,0.7689127124675318,0.004592381279221393,233,0.23281288146972656,3,274,274,rpi4-1,MobileNet,0.7389830508474576,0.9279800441423367,Optimal,0
34,34,0.9631773215979846,0.2821492108268591,234,0.3161580562591553,3,46,46,rpi4-1,MobileNet,0.7389830508474576,0.8794006532666625,Optimal,0
35,35,0.6593350527122932,0.1043286415212611,235,0.261613130569458,3,245,245,rpi4-1,MobileNet,0.7389830508474576,0.9606788777379508,Optimal,0
36,36,0.9321817025486043,0.04700336291291194,236,0.2471928596496582,3,111,111,rpi4-1,MobileNet,0.7389830508474576,0.85335329996524,Optimal,0
37,37,0.9422362466957827,0.04616172562064793,237,0.28716588020324707,3,95,95,rpi4-1,MobileNet,0.7389830508474576,0.8381223634301878,Optimal,0
38,38,0.9057331209768109,0.019487532975635997,238,0.22731542587280273,3,56,56,rpi4-1,MobileNet,0.7389830508474576,0.8646679917110316,Optimal,0
39,39,0.8621490495441161,0.060299625980875536,239,0.30438232421875,3,133,133,rpi4-1,MobileNet,0.7389830508474576,0.8773963260922022,Optimal,0
40,40,0.8692427220093883,0.011248968246393707,240,0.25676417350769043,3,324,324,rpi4-1,MobileNet,0.7389830508474576,0.8734913631037104,Optimal,0
41,41,0.8900718735499943,0.04811901720600856,241,0.22578954696655273,3,312,312,rpi4-1,MobileNet,0.7389830508474576,0.8800379562085956,Optimal,0
42,42,0.6883012138211214,0.12067859112407842,242,0.23857831954956055,3,164,238,rpi4-1,MobileNet,0.7389830508474576,0.9705250678936295,Optimal,0
43,43,0.9858955762446288,0.19490282211250706,243,0.40787339210510254,3,135,135,rpi4-1,MobileNet,0.7389830508474576,0.8233010948032655,Optimal,0
44,44,0.725807577878672,0.0454985382329665,244,0.2736685276031494,3,20,20,rpi4-1,MobileNet,0.7389830508474576,0.9429575026574543,Optimal,0
45,45,0.8696785253039132,0.13427297312133632,245,0.22895455360412598,3,193,192,rpi4-1,MobileNet,0.7389830508474576,0.9109818676510748,Optimal,0
46,46,0.9206027007615929,0.0918518922297784,246,0.2515099048614502,3,194,194,rpi4-1,MobileNet,0.7389830508474576,0.8692756718850144,Optimal,0
47,47,0.7614902332876375,0.04122790907672936,247,0.25340700149536133,3,279,279,rpi4-1,MobileNet,0.7389830508474576,0.9357016356752521,Optimal,0
48,48,0.995205511123253,0.04007580022766084,248,0.2308642864227295,3,275,275,rpi4-1,MobileNet,0.7389830508474576,0.8241916483133351,Optimal,0
49,49,0.7058252986231903,0.030915043316587152,249,0.25470590591430664,3,160,160,rpi4-1,MobileNet,0.7389830508474576,0.9440522843505701,Optimal,0
50,50,0.9504246757313581,0.04223920634599053,250,0.21784019470214844,3,183,183,rpi4-1,MobileNet,0.7389830508474576,0.8503789404690103,Optimal,0
51,51,0.9859800495590587,0.24692080493747193,251,0.22071433067321777,3,693,58,rpi4-1,MobileNet,0.7389830508474576,0.8765015006441994,Optimal,0
52,52,0.9996665787412755,0.267268899689944,252,0.24178123474121094,3,60,65,rpi4-1,MobileNet,0.7389830508474576,0.8696582360530911,Optimal,0
53,53,0.8303411734066299,0.03074568190216747,253,0.23025894165039062,3,394,6,rpi4-1,MobileNet,0.7389830508474576,0.904442623783358,Optimal,0
54,54,0.7114276873417915,0.017888412587169365,254,0.28061962127685547,3,301,301,rpi4-1,MobileNet,0.7389830508474576,0.9343171978275785,Optimal,0
55,55,0.8678455709951938,0.08199524696029295,255,0.22246932983398438,3,270,270,rpi4-1,MobileNet,0.7389830508474576,0.9004502192077091,Optimal,0
56,56,0.9391824706677372,0.06327239153218293,256,0.2508082389831543,3,79,318,rpi4-1,MobileNet,0.7389830508474576,0.8530163282271174,Optimal,0
57,57,0.9782758671860594,0.1455601027678826,257,0.5449075698852539,3,285,285,rpi4-1,MobileNet,0.7389830508474576,0.7805167250513563,Optimal,0
58,58,0.8630966948666238,0.04763326449196921,258,0.6768283843994141,3,260,163,rpi4-1,MobileNet,0.7389830508474576,0.7806443980135558,Optimal,0
59,59,0.8365378951160825,0.06705792884935712,259,0.871408224105835,3,304,304,rpi4-1,MobileNet,0.7389830508474576,0.7501350040515682,Optimal,0
60,60,0.8222093375102797,0.06702139823404339,260,1.063295841217041,3,129,129,rpi4-1,MobileNet,0.7389830508474576,0.7093182459228395,Optimal,0
61,61,0.9346451875153063,0.12391750721705354,261,0.8316197395324707,3,239,239,rpi4-1,MobileNet,0.7389830508474576,0.7252433735872214,Optimal,0
62,62,0.6531212252300589,0.692792232191583,262,0.24304556846618652,3,305,321,rpi4-1,MobileNet,0.7389830508474576,1.0,Optimal,0
63,63,0.7767515749138081,0.0036260176674622184,263,0.21098947525024414,3,219,219,rpi4-1,MobileNet,0.7389830508474576,0.9292748735711294,Optimal,0
64,64,0.8832788808868973,0.03123218854504635,264,0.23895525932312012,3,21,23,rpi4-1,MobileNet,0.7389830508474576,0.8759213172857617,Optimal,0
65,65,0.6894681069292001,0.0276599269602654,265,0.21648120880126953,3,271,274,rpi4-1,MobileNet,0.7389830508474576,0.952794679539749,Optimal,0
66,66,0.9532575216649813,0.04089971092831756,266,0.25379252433776855,3,306,306,rpi4-1,MobileNet,0.7389830508474576,0.8396395612388754,Optimal,0
67,67,0.791626388943081,0.25704679127499774,267,0.28114795684814453,3,246,246,rpi4-1,MobileNet,0.7389830508474576,0.9676530395589016,Optimal,0
68,68,0.9815772610576177,0.057786314662632544,268,0.21709680557250977,3,128,128,rpi4-1,MobileNet,0.7389830508474576,0.8388752721674506,Optimal,0
69,69,0.9534157908736358,0.00641503456375602,269,0.30280089378356934,3,121,121,rpi4-1,MobileNet,0.7389830508474576,0.8186871651819576,Optimal,0
70,70,0.7260904028333719,0.0059867237831049734,270,0.22208523750305176,3,155,155,rpi4-1,MobileNet,0.7389830508474576,0.9459753715700133,Optimal,0
71,71,0.8766937974381217,0.2793842724091001,271,0.24327445030212402,3,98,98,rpi4-1,MobileNet,0.7389830508474576,0.9311446267046679,Optimal,0
72,72,0.8439967124947829,0.12936012358129467,272,0.26892662048339844,3,318,318,rpi4-1,MobileNet,0.7389830508474576,0.9126015449508114,Optimal,0
73,73,0.8383376658628036,0.21593564469233242,273,0.21966767311096191,3,102,102,rpi4-1,MobileNet,0.7389830508474576,0.9493896853876697,Optimal,0
74,74,0.9825179865849142,0.0834881662121163,274,0.28801584243774414,3,84,84,rpi4-1,MobileNet,0.7389830508474576,0.8271006130748648,Optimal,0
75,75,0.9964690788032331,0.00565893922203446,275,0.25612592697143555,3,303,303,rpi4-1,MobileNet,0.7389830508474576,0.808640239084762,Optimal,0
76,76,0.7369762889471101,0.3188320111936312,276,0.23186588287353516,3,230,226,rpi4-1,MobileNet,0.7389830508474576,1.0,Optimal,0
77,77,0.6136303256452823,0.26054294782668813,277,0.24683809280395508,3,61,61,rpi4-1,MobileNet,0.7389830508474576,1.0,Optimal,0
78,78,0.8602330065975067,0.010049702862093637,278,0.25592684745788574,3,59,59,rpi4-1,MobileNet,0.7389830508474576,0.8779057359760274,Optimal,0
79,79,0.9079993785826169,0.00573162930948196,279,0.287020206451416,3,12,12,rpi4-1,MobileNet,0.7389830508474576,0.8451696918469369,Optimal,0
80,80,0.9231272438426184,0.008548259685140759,280,0.2135312557220459,3,360,99,rpi4-1,MobileNet,0.7389830508474576,0.8566821544931933,Optimal,0
81,81,0.9191577023082164,0.13655356622345147,281,0.24587202072143555,3,368,99,rpi4-1,MobileNet,0.7389830508474576,0.8825830606451246,Optimal,0
82,82,0.8730661632632507,0.04921660594692765,282,0.26553964614868164,3,127,127,rpi4-1,MobileNet,0.7389830508474576,0.878877683741665,Optimal,0
83,83,0.9898123214930572,0.3109804590695869,283,0.2191181182861328,3,97,97,rpi4-1,MobileNet,0.7389830508474576,0.8745853646772002,Optimal,0
84,84,0.9169175017248866,0.040253287204382975,284,0.20770931243896484,3,234,234,rpi4-1,MobileNet,0.7389830508474576,0.8691687682526401,Optimal,0
85,85,0.7270357902005711,0.07536786998713492,285,0.22343850135803223,3,265,265,rpi4-1,MobileNet,0.7389830508474576,0.9629823421572756,Optimal,0
86,86,0.9082618696682045,0.2583150603887497,286,0.29125142097473145,3,184,184,rpi4-1,MobileNet,0.7389830508474576,0.907126500443131,Optimal,0
87,87,0.730191725017467,0.04877285400062117,287,0.20260095596313477,3,259,259,rpi4-1,MobileNet,0.7389830508474576,0.9615429745093715,Optimal,0
88,88,0.298840568893723,0.23442150745461865,288,0.25124192237854004,0,100,100,rpi4-1,AlexNet,0.6,0.9957948962690196,Optimal,0
89,89,0.6714264811930507,0.11199401730562634,289,0.2555806636810303,3,88,88,rpi4-1,MobileNet,0.7389830508474576,0.964103338406149,Optimal,0
90,90,0.8875848930010711,0.05653492834256915,290,0.21815776824951172,3,13,13,rpi4-1,MobileNet,0.7389830508474576,0.8852933689464576,Optimal,0
91,91,0.6912448355829096,0.13722292440041559,291,0.23819541931152344,3,296,270,rpi4-1,MobileNet,0.7389830508474576,0.974756876272223,Optimal,0
92,92,0.9010015809056332,0.034312258343390974,292,0.24473333358764648,3,222,257,rpi4-1,MobileNet,0.7389830508474576,0.8663854661598483,Optimal,0
93,93,0.5645694902056198,0.013367946209631509,293,0.21927857398986816,0,270,270,rpi4-1,AlexNet,0.6,0.9485223430549408,Optimal,0
94,94,0.5010212227466283,0.05173259022837205,294,0.20928716659545898,0,4,3,rpi4-1,AlexNet,0.6,0.9606113559082283,Optimal,0
95,95,0.987738343723622,0.04785827625818963,295,0.2527186870574951,3,154,151,rpi4-1,MobileNet,0.7389830508474576,0.8244072508620914,Optimal,0
96,96,0.9555935541971852,0.0944301918541153,296,0.21285486221313477,3,27,27,rpi4-1,MobileNet,0.7389830508474576,0.8620885807353813,Optimal,0
97,97,0.8782045210736686,0.27775551074647714,297,0.2229173183441162,3,154,154,rpi4-1,MobileNet,0.7389830508474576,0.9303892648868946,Optimal,0
98,98,0.5325207213448493,0.5290620594763631,298,0.21906423568725586,0,301,301,rpi4-1,AlexNet,0.6,1.0,Optimal,0
99,99,0.8764810557010629,0.05469152768251043,299,0.2841620445251465,3,18,18,rpi4-1,MobileNet,0.7389830508474576,0.8738833683625383,Optimal,0
100,100,0.9503329742163447,0.026258653604608863,100,0.5935852527618408,3,909,633,jetson,MobileNet,0.7389830508474576,0.7524933885262486,Optimal,0
101,101,0.9550824474534279,0.03770338339264378,101,0.27547478675842285,3,570,570,jetson,MobileNet,0.7389830508474576,0.8325074508555701,Optimal,0
102,102,0.9805722250471229,0.057251825911789914,102,0.21961450576782227,3,475,475,jetson,MobileNet,0.7389830508474576,0.8386147429361592,Optimal,0
103,103,0.8906676887600959,0.013031040933588853,103,0.19385123252868652,3,393,393,jetson,MobileNet,0.7389830508474576,0.8789526331449065,Optimal,0
104,104,0.966283921751847,0.0031387411097053074,104,0.1519613265991211,3,520,520,jetson,MobileNet,0.7389830508474576,0.8491439181754514,Optimal,0
105,105,0.9903425223571994,0.05974966624671497,105,0.20111680030822754,3,360,360,jetson,MobileNet,0.7389830508474576,0.8389784807297509,Optimal,0
106,106,0.8351804975648663,0.012627993468618258,106,0.21450185775756836,3,376,376,jetson,MobileNet,0.7389830508474576,0.9014328105690581,Optimal,0
107,107,0.9985144190990567,0.09694072993434061,107,0.19208645820617676,3,570,570,jetson,MobileNet,0.7389830508474576,0.8464478838062415,Optimal,0
108,108,0.9317805702367264,0.05834751147406007,108,0.20240426063537598,3,409,409,jetson,MobileNet,0.7389830508474576,0.8675870530150367,Optimal,0
109,109,0.9976827948093568,0.04997415543556894,109,0.18222618103027344,3,546,546,jetson,MobileNet,0.7389830508474576,0.8375871216203743,Optimal,0
110,110,0.9896645822755962,0.036190355419908476,110,0.19724202156066895,3,513,438,jetson,MobileNet,0.7389830508474576,0.8343963177507406,Optimal,0
111,111,0.9892446862106509,0.045977783519221334,111,0.23775148391723633,3,648,534,jetson,MobileNet,0.7389830508474576,0.8269257572188996,Optimal,0
112,112,0.9933209610867569,0.02134718576644617,112,0.17924046516418457,3,344,344,jetson,MobileNet,0.7389830508474576,0.8333577250309158,Optimal,0
113,113,0.996956534836321,0.028990899150175543,113,0.18101286888122559,3,348,349,jetson,MobileNet,0.7389830508474576,0.8330077655728059,Optimal,0
114,114,0.9919677226417363,0.018518779342786604,114,0.22679400444030762,3,439,439,jetson,MobileNet,0.7389830508474576,0.8214388578284804,Optimal,0
115,115,0.9521967633414928,0.007677945242588227,115,0.1637439727783203,3,611,611,jetson,MobileNet,0.7389830508474576,0.8543766368690493,Optimal,0
116,116,0.989818971232456,0.03151095917548753,116,0.19724369049072266,3,350,350,jetson,MobileNet,0.7389830508474576,0.833148856978692,Optimal,0
117,117,0.9478262154573112,0.0022193067891502286,117,0.17974257469177246,3,636,414,jetson,MobileNet,0.7389830508474576,0.8511976007194177,Optimal,0
118,118,0.9844544322820687,0.0004948158405264812,118,0.17415952682495117,3,349,349,jetson,MobileNet,0.7389830508474576,0.8338481315365882,Optimal,0
119,119,0.994926354400546,0.027300108314584657,119,0.19998407363891602,3,598,598,jetson,MobileNet,0.7389830508474576,0.8288573568923729,Optimal,0
120,120,0.9911124432976122,0.049757347594425884,120,0.23741602897644043,3,402,402,jetson,MobileNet,0.7389830508474576,0.8270206334294191,Optimal,0
121,121,0.9791744868844839,0.1178810349153986,121,0.20658063888549805,3,652,652,jetson,MobileNet,0.7389830508474576,0.857729380988962,Optimal,0
122,122,0.9695088092282123,0.004773981857241055,122,0.13196635246276855,3,636,636,jetson,MobileNet,0.7389830508474576,0.8529390281582407,Optimal,0
123,123,0.9800230897545656,0.011659471564877188,123,0.20750737190246582,3,926,469,jetson,MobileNet,0.7389830508474576,0.8305180054620489,Optimal,0
124,124,0.9746411717150243,0.012852556823471528,124,0.2759125232696533,3,352,352,jetson,MobileNet,0.7389830508474576,0.8164059479546713,Optimal,0
125,125,0.9759812625126484,0.029873880312776657,125,0.23383259773254395,3,355,355,jetson,MobileNet,0.7389830508474576,0.8305112148124628,Optimal,0
126,126,0.9028417321673508,0.04141533461658147,126,0.1414785385131836,3,359,358,jetson,MobileNet,0.7389830508474576,0.8930548583659029,Optimal,0
127,127,0.9024500526802453,0.011037907372204232,127,0.13039255142211914,3,538,538,jetson,MobileNet,0.7389830508474576,0.8884278380711275,Optimal,0
128,128,0.9914723264670494,0.04533655372537395,128,0.18912291526794434,3,410,410,jetson,MobileNet,0.7389830508474576,0.8378087718045615,Optimal,0
129,129,0.9923556211839321,0.04324263500754867,129,0.17532944679260254,3,553,553,jetson,MobileNet,0.7389830508474576,0.8402920118854993,Optimal,0
130,130,0.9932693055911951,0.015110963431721256,130,0.17192316055297852,3,602,602,jetson,MobileNet,0.7389830508474576,0.833653823347817,Optimal,0
131,131,0.986339745426024,0.04976362027705809,131,0.16519665718078613,3,485,485,jetson,MobileNet,0.7389830508474576,0.8474633934847848,Optimal,0
132,132,0.9986109678602086,0.02060727804155085,132,0.1914379596710205,3,358,358,jetson,MobileNet,0.7389830508474576,0.8274783710862571,Optimal,0
133,133,0.9391990190907749,0.00754375981718282,133,0.19930267333984375,3,624,624,jetson,MobileNet,0.7389830508474576,0.8519522874976762,Optimal,0
134,134,0.9747723349182773,0.005672778535592682,134,0.1521434783935547,3,851,598,jetson,MobileNet,0.7389830508474576,0.8454876830000997,Optimal,0
135,135,0.9949872985380098,0.00754001262195466,135,0.15721940994262695,3,529,529,jetson,MobileNet,0.7389830508474576,0.8345780268245558,Optimal,0
136,136,0.9846056869346931,0.007163313805387931,136,0.19867682456970215,3,444,444,jetson,MobileNet,0.7389830508474576,0.8293103042653037,Optimal,0
137,137,0.935711916429746,0.016565510204655808,137,0.17908906936645508,3,775,596,jetson,MobileNet,0.7389830508474576,0.8610046774184059,Optimal,0
138,138,0.9979433505168671,0.019834355630231428,138,0.13429713249206543,3,738,653,jetson,MobileNet,0.7389830508474576,0.8419041559498368,Optimal,0
139,139,0.9672255040392481,0.058303319162712954,139,0.15737223625183105,3,615,615,jetson,MobileNet,0.7389830508474576,0.8611115441318252,Optimal,0
140,140,0.892367235006848,0.08959595605233021,140,0.13590145111083984,3,484,484,jetson,MobileNet,0.7389830508474576,0.9117315341556774,Optimal,0
141,141,0.9897357336291557,0.027524156033621322,141,0.12628507614135742,3,344,344,jetson,MobileNet,0.7389830508474576,0.8499334285822169,Optimal,0
142,142,0.9844945998112838,0.055547398873960166,142,0.19330525398254395,3,488,490,jetson,MobileNet,0.7389830508474576,0.8428047617409409,Optimal,0
143,143,0.9748116610491846,0.009568621733352368,143,0.1723036766052246,3,376,376,jetson,MobileNet,0.7389830508474576,0.8414019311811685,Optimal,0
144,144,0.9248056326926533,0.06983148271057996,144,0.1878964900970459,3,471,471,jetson,MobileNet,0.7389830508474576,0.8775724572307857,Optimal,0
145,145,0.9323144098131548,0.06432374319469501,145,0.22794580459594727,3,333,333,jetson,MobileNet,0.7389830508474576,0.8624288051668383,Optimal,0
146,146,0.9478796980544221,0.04171372264674539,146,0.17425227165222168,3,459,411,jetson,MobileNet,0.7389830508474576,0.8624170391451487,Optimal,0
147,147,0.977061559048736,0.024202199465692614,147,0.17154908180236816,3,339,339,jetson,MobileNet,0.7389830508474576,0.8441240253151919,Optimal,0
148,148,0.972150772700737,0.03727547225546574,148,0.20394659042358398,3,444,444,jetson,MobileNet,0.7389830508474576,0.8417483595313308,Optimal,0
149,149,0.913630675535004,0.03493183195632406,149,0.21238970756530762,3,384,384,jetson,MobileNet,0.7389830508474576,0.8683117187539809,Optimal,0
150,150,0.7681213266912219,0.018606568760193197,150,0.1846303939819336,3,614,614,jetson,MobileNet,0.7389830508474576,0.9439249057726828,Optimal,0
151,151,0.9912992305627965,0.054655492642610194,151,0.20411038398742676,3,514,514,jetson,MobileNet,0.7389830508474576,0.8364781873061264,Optimal,0
152,152,0.9873455923056643,0.028298541456314063,152,0.19466781616210938,3,918,666,jetson,MobileNet,0.7389830508474576,0.8342264105944478,Optimal,0
153,153,0.9995776085161706,0.007992120228353211,153,0.21240544319152832,3,744,418,jetson,MobileNet,0.7389830508474576,0.8185993904248497,Optimal,0
154,154,0.962315606926153,0.007723953787218347,154,0.21421098709106445,3,392,392,jetson,MobileNet,0.7389830508474576,0.8367119636346908,Optimal,0
155,155,0.9485142622920114,0.020946395004864487,155,0.19486474990844727,3,967,503,jetson,MobileNet,0.7389830508474576,0.8517548055518274,Optimal,0
156,156,0.9410576231806836,0.00793899477379608,156,0.14467263221740723,3,620,485,jetson,MobileNet,0.7389830508474576,0.8647793044724842,Optimal,0
157,157,0.9878034304811146,0.005686089266602063,157,0.15533709526062012,3,587,503,jetson,MobileNet,0.7389830508474576,0.838177058684667,Optimal,0
158,158,0.9876168383316745,0.008146053824024094,158,0.22233319282531738,3,447,447,jetson,MobileNet,0.7389830508474576,0.8221363215075683,Optimal,0
159,159,0.982044727385796,0.012892054655079845,159,0.2162332534790039,3,383,383,jetson,MobileNet,0.7389830508474576,0.8276338620248498,Optimal,0
160,160,0.9085061064701507,0.04246229233739403,160,0.22326922416687012,3,351,351,jetson,MobileNet,0.7389830508474576,0.8700367392312844,Optimal,0
161,161,0.9853703857401402,0.024273373970458315,161,0.260150671005249,3,546,546,jetson,MobileNet,0.7389830508474576,0.8178370082949611,Optimal,0
162,162,0.9962334622550616,0.10950945740703981,162,0.24826598167419434,3,680,443,jetson,MobileNet,0.7389830508474576,0.8366856632294094,Optimal,0
163,163,0.9986671120133814,0.03778909137653145,163,0.2545905113220215,3,575,575,jetson,MobileNet,0.7389830508474576,0.8159576144306656,Optimal,0
164,164,0.9942293932785181,0.00735393287688459,164,0.28845834732055664,3,848,482,jetson,MobileNet,0.7389830508474576,0.8021007251735517,Optimal,0
165,165,0.9878571926506092,0.03984026976546128,165,0.5467031002044678,3,334,334,jetson,MobileNet,0.7389830508474576,0.7488472214886726,Optimal,0
166,166,0.9917699810363162,0.03588437177716736,166,0.37197422981262207,3,414,615,jetson,MobileNet,0.7389830508474576,0.789584070396707,Optimal,0
167,167,0.8955171335264679,0.015222373857364085,167,0.3018498420715332,3,625,625,jetson,MobileNet,0.7389830508474576,0.8500760916069525,Optimal,0
168,168,0.9885092055231228,0.008306476603426427,168,0.2269456386566162,3,539,539,jetson,MobileNet,0.7389830508474576,0.82057713214887,Optimal,0
169,169,0.9698002454395319,0.09088306622318489,169,0.21192359924316406,3,739,653,jetson,MobileNet,0.7389830508474576,0.8543312694489681,Optimal,0
170,170,0.9556925406321911,0.00842832690956273,170,0.22104978561401367,3,588,478,jetson,MobileNet,0.7389830508474576,0.8384898904315206,Optimal,0
171,171,0.9668830477777761,0.0506442144413556,171,0.14085054397583008,3,453,624,jetson,MobileNet,0.7389830508474576,0.8634984191512222,Optimal,0
172,172,0.9667483285098926,0.0025527326557810374,172,0.18064117431640625,3,437,437,jetson,MobileNet,0.7389830508474576,0.8415952507536262,Optimal,0
173,173,0.9868014236427102,0.01962294174581036,173,0.1941661834716797,3,428,428,jetson,MobileNet,0.7389830508474576,0.8324550031709064,Optimal,0
174,174,0.9576513485324016,0.0024939394457543676,174,0.22967123985290527,3,518,518,jetson,MobileNet,0.7389830508474576,0.8338715260557403,Optimal,0
175,175,0.995360054738343,0.04572539924314358,175,0.16326355934143066,3,583,583,jetson,MobileNet,0.7389830508474576,0.8424269580299856,Optimal,0
176,176,0.9828814244172122,0.03960406058971067,176,0.1825714111328125,3,430,430,jetson,MobileNet,0.7389830508474576,0.8423089755793474,Optimal,0
177,177,0.9700508411218163,0.058538006307959654,177,0.1898946762084961,3,581,581,jetson,MobileNet,0.7389830508474576,0.8516269373876866,Optimal,0
178,178,0.9726380352909857,0.015090581122977021,178,0.15471673011779785,3,892,409,jetson,MobileNet,0.7389830508474576,0.8482659705295308,Optimal,0
179,179,0.9833629168929002,0.023872386886881494,179,0.15294528007507324,3,732,485,jetson,MobileNet,0.7389830508474576,0.8455418436802308,Optimal,0
180,180,0.9956480814023377,0.018671268387028525,180,0.1944897174835205,3,341,341,jetson,MobileNet,0.7389830508474576,0.8277128724484369,Optimal,0
181,181,0.9786378587325515,0.0029199951587542345,181,0.16171956062316895,3,457,457,jetson,MobileNet,0.7389830508474576,0.8404727046913494,Optimal,0
182,182,0.9459266528328004,0.00856722713622065,182,0.154097318649292,3,413,413,jetson,MobileNet,0.7389830508474576,0.8601456761290608,Optimal,0
183,183,0.9995517770519755,0.017526551583743163,183,0.13477444648742676,3,566,566,jetson,MobileNet,0.7389830508474576,0.8404036631718201,Optimal,0
